mg_id,indicator,direction,model,hp_set_id,lambda_l1,lambda_l2,eta,nrounds,cv_pos_rate,cv_brier,cv_log_loss,cv_auc_roc,cv_auc_pr,test_pos_rate,test_brier,test_log_loss,test_auc_roc,test_auc_pr,time
289,v2x_pubcorr,down,ranger_2022,run-11_ranger_2022,NA,NA,NA,NA,0.1008729388942774,3.4311807358351056,0.2015272415146131,0.9161428512156667,0.527390757145758,0.23076923076923078,2.866566590458238,0.5715211417243268,0.6198937102783256,0.29019834991303917,60.30400000000003
290,v2x_pubcorr,down,ranger_2022,run-11_ranger_2022,NA,NA,NA,NA,0.10572259941804074,3.4138429094417813,0.20104302059743664,0.9216949591036638,0.5534767019452039,0.23076923076923078,2.8384721706235143,0.5777791951882066,0.6172282489590182,0.27929671621714725,60.76299999999998
291,v2x_pubcorr,down,lightgbm_2023,run-11_lightgbm_2023,0.1,0.1,NA,NA,0.09108527131782945,3.5113481192684746,0.18955163830176447,0.9235811822347231,0.49648544858940824,0.23076923076923078,3.1271759361971427,0.7888061869989577,0.6328621520929213,0.3079627601854323,2.6520000000000152
292,v2x_pubcorr,down,lightgbm_2023,run-11_lightgbm_2023,0.1,0.1,NA,NA,0.10077519379844961,3.484094300564906,0.21218791894858555,0.9187044098143236,0.4986080465597663,0.23076923076923078,3.1251603563294683,0.7989008130107196,0.6265943458251151,0.2982156194219599,2.4249999999999545
293,v2x_pubcorr,down,lightgbm_2023,run-11_lightgbm_2023,0.1,0.1,NA,NA,0.0872093023255814,3.5295357768083235,0.18317468836466683,0.9218447747110168,0.5016790013534683,0.23076923076923078,3.113694477402473,0.7867070840885068,0.6310815253122946,0.3013075446634157,2.8419999999999845
294,v2x_pubcorr,down,lightgbm_2023,run-11_lightgbm_2023,0.1,0.1,NA,NA,0.1008729388942774,3.493042083505182,0.2298094620110297,0.8993651979088872,0.4657979616958496,0.23076923076923078,3.1032347589906726,0.8106715689322177,0.598838483453868,0.27444164245494934,2.0720000000000027
295,v2x_pubcorr,down,lightgbm_2023,run-11_lightgbm_2023,0.1,0.1,NA,NA,0.10572259941804074,3.477795452485403,0.21646642236956254,0.9171625305976239,0.5395953027313348,0.23076923076923078,3.0608865961355707,0.8052273259642975,0.6058130615822923,0.27163616230222554,2.379000000000019
296,v2x_pubcorr,down,xgboost_2023,run-11_xgboost_2023,NA,NA,0.1,200,0.09108527131782945,3.5241258823860795,0.17974859346662864,0.9289797214535227,0.5562606078824335,0.23076923076923078,3.1247244055313144,0.7949307537085607,0.632325224632917,0.3090809645667383,25.968999999999998
297,v2x_pubcorr,down,xgboost_2023,run-11_xgboost_2023,NA,NA,0.1,200,0.10077519379844961,3.4937495150423348,0.2119299389640755,0.9149535809018567,0.507500797758443,0.23076923076923078,3.1322361414711093,0.8214729138060075,0.6194006136313829,0.30258803105798415,23.008999999999958
298,v2x_pubcorr,down,xgboost_2023,run-11_xgboost_2023,NA,NA,0.1,200,0.0872093023255814,3.54270133120422,0.1883571050245127,0.9169497523000708,0.49580280420303335,0.23076923076923078,3.1283700187135266,0.8191129858020008,0.6204251588866974,0.2912369404008374,22.19100000000003
299,v2x_pubcorr,down,xgboost_2023,run-11_xgboost_2023,NA,NA,0.1,200,0.1008729388942774,3.5042091523255476,0.2375639945460676,0.8963156584515808,0.450725945009959,0.23076923076923078,3.133620393248986,0.8135335129864771,0.608267587113741,0.30342235426559594,21.617999999999995
300,v2x_pubcorr,down,xgboost_2023,run-11_xgboost_2023,NA,NA,0.1,200,0.10572259941804074,3.483309407968435,0.21240684966725767,0.9211825110947482,0.5569476986565022,0.23076923076923078,3.1008072961958058,0.8175117184113198,0.6188143765066842,0.28583420180648106,22.436000000000007
