gwcode,year,NY.GDP.MKTP.KD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.KD,NY.GDP.PCAP.KD.ZG
350,1968,77175907942.2961,7.2037176803643135,8852.562824616947,6.431955466583392
352,1968,3091073908.182391,3.8881382242843854,4866.629680822838,2.922135575565053
355,1968,29655798047.84795,1.4107113777141955,3542.836047604489,0.6896961962031345
360,1968,41339187696.04492,5.413470236428592,2135.172267009464,3.4397976777428454
365,1968,808597006774.0282,6.489958101328328,3456.856428525976,5.3952314808398265
375,1968,67054514651.4897,2.303289983556699,14490.924581164234,1.8457341581920979
380,1968,177126529754.472,3.638505638622763,22386.71186240566,3.039587722662898
385,1968,97265034480.088,2.259875528192611,25488.152914735718,1.4029596762414585
390,1968,119416599036.831,5.852997376497043,24547.092835307172,5.209399395636023
395,1968,3565624491.07032,-5.498281786941547,17695.05563696165,-6.7743813941837425
411,1968,190578564.14825833,2.5551928870436824,597.7088308342625,14.389405691819883
420,1968,277780701.967519,9.57614347228674,560.8683401697239,6.54928086056592
432,1968,3193152434.19734,3.708410196487924,524.932388664096,2.1386705372377524
433,1968,4580990423.65839,6.290773531298728,1088.745135700301,3.165460326437649
434,1968,2102806394.23342,3.8423356345947632,716.640156003179,1.6743655212150372
435,1968,1783225478.39074,10.196442624668032,1723.3577533955324,6.906115990288016
436,1968,3519050222.85266,0.38349466307365254,799.123593259994,-2.353047287095724
437,1968,10475049116.1628,12.548248639525886,2099.1991950661536,8.256603928073767
438,1968,2861489319.7846093,0.7755369532231853,694.7808493705392,-1.1427109626959646
439,1968,1522423925.19439,3.070773937829164,280.960340940383,1.3151742907996329
450,1968,3925360307.76188,4.768871697221995,2816.847657521337,2.130345887604046
451,1968,2576121538.21916,2.0199238186978903,986.440921053091,0.09996834204388365
452,1968,8840749198.2964,0.36886032865960167,1043.0664638715052,-2.044717148202551
461,1968,1469833232.9129,5.023691852435594,706.573990614431,0.7658719361711901
471,1968,5467278232.7078,6.346323853766917,892.4911041444773,3.767550107625716
475,1968,65104275426.9756,-1.248360245812138,1218.4331633588881,-3.354728522677274
481,1968,2803944654.17385,2.5088008805874704,4899.799660246795,0.8699340440848309
482,1968,1082941302.66553,1.4041131769303032,540.0934131292853,-0.8543042486771837
483,1968,2484229323.03061,-0.4572188665380111,694.2618637619008,-2.3967172908860324
484,1968,1653455074.05444,7.631326238751049,1255.9295187190157,4.538758647021364
490,1968,24572448551.0407,4.332698464019318,1292.4576202688022,1.31773186206615
500,1968,4175488046.434597,6.6999546826103025,430.07993622527135,3.4060884539760874
501,1968,9187101299.91888,7.982689969347962,873.3963616097601,3.796701513126642
510,1968,12994443432.1294,6.28556212963672,1031.135101594519,2.8953794327339746
516,1968,896849075.228019,-0.29788367347222205,265.30958592256417,-2.6484901468953286
517,1968,1117164760.56486,7.013780927578847,298.38722668071404,3.7429809049064726
520,1968,1017018224.13498,2.0299773248371977,286.7594170048614,-0.6182608965396251
530,1968,7061948852.89127,4.142187843794427,268.1284692035885,1.3045290879677323
551,1968,5163624360.46018,1.248329982228013,1270.0791730750636,-1.9704743249431822
552,1968,5804224337.64361,1.9701349682176712,1184.4291013519314,-1.1955138195162769
553,1968,1402923252.38422,-1.9230791677439365,318.04717248626287,-4.3253228674489534
560,1968,103818221927.864,4.153372982933073,4953.8006483312465,0.9566954358754978
570,1968,306049826.525561,-0.3671200357975767,322.8017866443635,-3.9528778611623148
571,1968,343901775.878978,10.56705650382499,588.9076938260531,9.99279332838723
572,1968,722935577.33942,-4.841734059468616,1724.7801838722737,0.017161960137370584
580,1968,5111454772.34536,6.828786098349275,810.5066265977059,3.948945684240359
590,1968,1230836442.2955,0,1539.9305278878942,0
600,1968,13927351920.6705,9.89173930674005,970.689258080634,6.9833982103738315
615,1968,33001535545.8172,10.796238571102258,2505.314096793332,8.302375397893288
616,1968,5556464946.94255,10.409728588409944,1138.6435490292574,7.718910611091152
620,1968,27128012832.1743,33.863915171789536,13891.989338371432,30.122331611754387
625,1968,10524063160.6711,1.9632208185126783,739.0739285561311,-0.9817917793825361
630,1968,115674304556.643,14.404182675472452,4215.936809174437,11.031114860995539
640,1968,109004502232.61,6.777996010380806,3121.3987914388663,4.113987489228321
645,1968,11719960412.0495,19.512100257133937,1290.0318246036757,15.484773425809983
651,1968,29868912347.0062,-1.606792349563517,905.1646782246253,-3.9980435649105153
652,1968,3531703487.42421,3.7290802210558436,590.7101833093486,0.45791624170355694
660,1968,15249550821.22861,6.9123280424484,6728.629605266492,4.099023246567271
663,1968,5697764012.437589,1.3929966947893981,4151.495808030605,-6.089061421095578
666,1968,35466555950.5162,16.241951879707738,13406.52358579617,11.548588656489462
670,1968,82259159326.4176,7.66012652552857,25058.304509769474,3.545248108754299
678,1968,24948456381.6558,0.9209103486591045,5309.311849682017,-0.47510139270350155
680,1968,4439989162.282968,5.305633701173152,3267.100192997033,2.2836177229938004
690,1968,31924555208.96077,2.916648110154722,46421.16574217212,-6.006459655396789
698,1968,5075146585.24272,81.88779673635482,8071.18754392145,77.41015503014646
700,1968,4502452501.721674,4.327673091500109,418.5632945003525,1.8936743253823538
710,1968,168556223190.173,-4.099999986477359,215.81798195240842,-6.553949157869947
712,1968,1650843847.7541242,3.56073985806843,1342.2258565561651,0.7877221854238972
713,1968,36391462989.01512,10.406982192068218,2559.969517188345,7.967375575275894
731,1968,23668686519.125866,13.86035409586821,1647.5951081548103,10.6325530348764
732,1968,51104880669.0777,13.222886263608856,1639.275229487126,10.75484278959241
740,1968,1292397726863.45,12.882468138323627,12398.59058805686,11.505035241736008
750,1968,179881668161.506,3.387929176341564,344.1282884080873,1.1903852094633367
760,1968,129634851.77683456,0,449.6354692565825,-3.2808321569416354
770,1968,32344565831.098,7.233220924987405,264.64480258141333,4.168430835953408
775,1968,3492702255.84053,12.059340183648132,134.38813435305403,9.544616600274557
780,1968,8753070070.69438,5.801094166335192,745.8251907019085,3.288071078125517
781,1968,155549147.89937937,6.703768166084349,1340.0802751627564,3.4431186204468314
790,1968,3949553904.15476,0.675483463270644,331.7206031088553,-1.4684563830156772
800,1968,29365194461.0555,8.122270255542613,863.6171520393442,5.054501656451314
811,1968,2008786686.1081328,5.633442620748514,310.60556752853523,3.4385753953911364
812,1968,1468562763.9944131,3.742967798681747,576.7263700522009,1.3529957022457997
816,1968,9161159181.513878,0,451.73368745137464,-2.120315581854051
817,1968,13294930045.832336,-1.8793774865288864,763.637567250565,-4.359163466191569
820,1968,16987114742.2068,7.977994642012281,1746.6964572909073,5.555554858034745
830,1968,11191387994.8357,13.526994222638688,5567.599888381079,11.018614310470467
840,1968,46740451307.7078,5.038159396929539,1311.5214873831055,2.040654099231234
850,1968,67209619010.9976,10.915178571429534,611.0860827960562,7.957504002925979
900,1968,293246097179.704,5.095129809874614,24376.207837822283,3.17761314364253
920,1968,54358308883.5765,-0.04884852862264558,19734.182487537873,-1.1775658041274948
971,1968,129219637.89056551,0,20420.296758938926,0
990,1968,419667291.05309445,1.4843517281889569,3085.3238376060553,-0.19921390842213169
2,1969,5137397114924.31,3.099999999999916,25023.849496586463,1.9504763617121321
20,1969,443991228283.505,5.067032362789228,21104.634007685898,3.551545997561225
40,1969,25215667691.75002,-1.4658195584923746,2909.508902757651,-3.2521624784264844
41,1969,7204226191.74408,3.8119432848658694,1583.578209853152,1.8950090255617935
42,1969,6667199033.31331,10.891445830779316,1558.8366785198882,7.784177310172057
51,1969,8419673016.68952,5.574673870704639,4538.596557911949,4.358997857208517
52,1969,5578141211.79639,2.7306846100351976,5687.883230852457,1.5050889575793052
53,1969,3271366026.9893,7.518404794574394,13114.657335185322,7.128750873208254
70,1969,275528493192.421,3.418620023498515,5596.39693477168,0.13143094449061496
90,1969,12378909138.5337,4.7369090158405225,2354.7115097777078,1.9682174401397068
91,1969,480367673.767704,0.8813677603850656,179.89354849399382,-2.0363955430445357
92,1969,10184273395.4893,3.4854188137762763,2847.564968254949,0.7159823004919986
93,1969,5733181024.61445,6.237703908332576,2441.3157499769845,2.9551171104403866
94,1969,7980149936.2292,5.491799942558407,4459.987003813664,2.5707064312681958
95,1969,5764267691.15547,8.441389168774082,3918.9098615463067,5.386288873227742
100,1969,47444734555.5178,6.102517308733265,2338.107143984435,3.356633619798413
101,1969,50454943971.7505,0.7060367961563982,4570.078292556937,-2.4204232312960356
110,1969,2110013962.86862,6.994386657537523,3057.001048020851,4.814423124616735
130,1969,15255131525.6245,4.669237982089017,2553.0590338348115,1.5939760384953978
135,1969,44468022472.7392,3.514458912513928,3377.2922984125903,0.6623953493054762
140,1969,310657712903.684,9.499999999999975,3338.762108172465,6.787929057693416
145,1969,7668160504.84732,4.474097328868661,1708.5035944771391,2.1629485427675736
150,1969,4427606505.78953,4.701151407707916,1896.1981256846245,2.3425420017973844
155,1969,39108395437.0641,4.103179767489506,4040.005801180596,2.3226585945129123
160,1969,214210104570.482,9.679526010783382,9111.945974855107,8.008685389568972
165,1969,18803256921.9176,5.864740633110623,6778.455858326548,5.125607629781004
200,1969,1058146739488.58,1.9391377492854425,19080.7631151002,1.5428953111667474
205,1969,35418870779.4125,5.863855072675833,12044.15222954414,5.217386827083907
210,1969,264138020129.72,6.429449077590591,20490.69032552507,5.19273214634758
211,1969,162976509539.664,6.62979979529493,16995.862218740014,6.1907013279517376
212,1969,11836928851.5341,9.972857943330558,34993.27106876631,9.56451913720389
220,1969,838227806923.227,7.093646979940815,16646.269412645226,6.225835162171049
221,1969,2058085519.6716998,6.062572049910591,86361.69357860349,4.309030302285029
223,1969,1078667739.1704543,5.821603299615219,52306.650139193785,3.042901030837136
225,1969,313694770516.217,5.632912122546329,51120.730374753955,4.4503853259959305
230,1969,374965139160.237,8.907015555270851,11194.013230262124,7.844457271731872
232,1969,978085738.021515,8.007947358556823,52712.785665400974,-0.01915904982096524
235,1969,61016022359.4101,2.1207411616965355,6969.883486657361,2.767768202286608
260,1969,1041749428656.0273,7.2706853174329416,13365.354031949473,6.4136355135855
265,1969,103273360683.37311,0,6047.866050794864,0.046849379245724763
290,1969,127989947581.7112,-0.9396094510676949,3959.745027514228,-1.68858973494732
305,1969,125482873518.636,6.275867166070145,16865.294171027344,5.909087443892176
310,1969,47153849881.3234,6.899999999999882,4586.241473115041,6.514834778943102
315,1969,43708928847.29144,6.816827994251548,3060.243632259444,6.508156293295101
325,1969,808177455097.543,6.098059995586093,15231.348820255458,5.402242680520479
331,1969,909587812.6919155,4.7490029857460625,50458.370326570075,3.787309923080475
338,1969,923791513.3203989,7.845623378054639,2844.5973195640963,7.433505803737647
339,1969,2291917829.7708507,6.787688414201975,1077.598744529345,3.8738750921074363
345,1969,80924962461.84781,16.299469745874305,4183.739072382432,15.331861570801793
350,1969,86100274027.8043,11.563668408256236,9843.324612640892,11.191807476009814
352,1969,3552975747.674994,14.943086228701974,5541.230039309773,13.861756548792412
355,1969,30758798010.520454,3.7193400120033067,3646.448105230511,2.924551298276413
360,1969,43558411401.55614,5.36832925172242,2210.883965652093,3.5459292822621427
365,1969,827182252071.5139,2.298455861422646,3501.7428617227242,1.298475482705778
375,1969,73487247214.7083,9.593287784800463,15892.282063800809,9.670587095995959
380,1969,185998930797.591,5.0090751822540085,23343.205616306026,4.272595992565662
385,1969,101646446365.563,4.504611455591438,26420.17536580499,3.656688871049703
390,1969,127535877471.206,6.799120473922404,26071.365048156313,6.209583444670532
395,1969,3650829024.36343,2.389610389610416,17951.041781339238,1.4466535151371949
411,1969,203871503.96388727,6.975044583339321,632.1273608137484,5.758410818767001
420,1969,284546114.523255,2.4355228811132776,558.5463160531112,-0.41400520412864783
432,1969,3200528597.78485,0.2309994195239304,518.0773630113794,-1.3058873486854332
433,1969,4280745764.02574,-6.55414292250089,987.4906418749134,-9.300109870089921
434,1969,2163314605.62541,2.8774979740371442,721.5323764748647,0.6826606673801894
435,1969,1805489620.71033,1.2485320891490526,1692.5087386264306,-1.7900528609524045
436,1969,3325997034.48358,-5.485945813316205,734.9092210604003,-8.035599592002232
437,1969,11474286967.6777,9.539218770564954,2209.8997852032094,5.273467634574201
438,1969,2833839047.113553,-0.9662895639651581,674.9968760241029,-2.8475127609461652
439,1969,1553269467.6992,2.0260810405269583,281.7376383343397,0.2766573358200885
450,1969,4211459133.73098,7.288472994526833,2945.890042166179,4.581092069366344
451,1969,2795747409.3316,8.525446794884711,1050.4937914685133,6.49333062410283
452,1969,9371740063.47322,6.006174966247679,1078.403571335489,3.3878097597754753
461,1969,1629028935.24816,10.830868344143203,752.5029564887144,6.500234438907665
471,1969,5735255755.81943,4.901479524280735,912.7540358233108,2.270379120277858
475,1969,80857806917.0944,24.1973839456808,1480.0471324712873,21.471343441703507
481,1969,3030584989.18453,8.082910433817272,5195.799225725951,6.041054451280309
482,1969,1159738545.69334,7.091542527631267,565.3082054185504,4.668598371376417
483,1969,2655176849.41875,6.8813102237918216,727.223859082647,4.747775593223506
484,1969,1778266546.9019,7.5485251946646255,1311.22953356344,4.403114507637943
490,1969,26864772331.0398,9.328837438554793,1372.7215876307257,6.210181757853723
500,1969,4674021870.526681,11.939534218467623,466.70877449096815,8.516751231685218
501,1969,9918323313.70066,7.959224459495584,906.636182608442,3.805811709292844
510,1969,13418275376.6682,3.2616398443880557,1029.269322502489,-0.18094419335979692
516,1969,883759193.989328,-1.4595411424562088,255.82173108511518,-3.5761447534798876
517,1969,1240135220.93659,11.007370149193894,321.17280059767626,7.636243069259688
520,1969,999733290.377826,-1.6995697173328046,274.57540084018484,-4.248863487007999
530,1969,7160015128.76836,1.3886574077485796,264.4748908777746,-1.362622304399819
551,1969,5141063668.58449,-0.4369158230882592,1224.9038788979121,-3.556888037757121
552,1969,6525587026.7977,12.428235836365822,1290.105607500108,8.922147051905021
553,1969,1485448247.1066,5.882359892612213,328.5529656353475,3.303218534206087
560,1969,108714188432.46,4.715902867222935,5029.646913627575,1.5310722146616431
570,1969,310786059.860491,1.5475366833885258,316.0956769948113,-2.0774698056242356
571,1969,395911433.315038,15.123404728902202,674.3899890558098,14.515397935182312
572,1969,864646901.2829815,19.602206390933745,2011.3937934978267,16.617399266617372
580,1969,5301663360.44596,3.721222168093726,817.5629218682761,0.8706030325983506
590,1969,1291553245.70178,4.932970890351905,1587.1797607614462,3.068270419858301
600,1969,15091980118.0894,8.362165356720814,1024.2784318548975,5.520734192549589
615,1969,35784647535.9227,8.433280282493541,2655.443386864045,5.992433853418641
616,1969,5820275645.59092,4.747815403632355,1162.9626420122777,2.135795087387385
620,1969,30678497533.51,13.087890820829898,15230.400899129148,9.634412524784013
625,1969,10670279283.5861,1.3893504883305456,727.6280457050356,-1.5486790169227684
630,1969,133623091839.002,15.516658908089559,4726.092605150236,12.100650912642518
640,1969,113453134702.055,4.0811456208954,3170.164612698599,1.5623066617916208
645,1969,12100177780.9244,3.2441864605958277,1286.7935427441437,-0.2510234087075214
651,1969,31445846805.4795,5.2795175135707915,930.0309160179115,2.747150699921087
652,1969,4194530603.4773,18.767915211832015,679.258005874871,14.990061974122218
660,1969,15427599919.647554,1.167569461594151,6626.523325789843,-1.5174899714606216
663,1969,5846030662.757597,2.602190087135209,3968.523961047843,-4.407371594325678
666,1969,40277843295.757,13.56570215600757,14624.381723974706,9.084071126901392
670,1969,87225874036.5745,6.037886541543862,25526.182046187074,1.867155601988908
678,1969,24221637094.89479,-2.913283594152253,5084.306694982114,-4.237934426725732
680,1969,4792305506.185301,7.9350721595270315,3427.9724650824755,4.924007914733353
690,1969,32240033136.71355,0.9881983497901037,43018.114072224125,-7.330819068286409
698,1969,6377742274.68985,25.66616880061669,9884.064865347576,22.461097720265904
700,1969,4595607560.451398,2.0689848186983153,417.12235249244156,-0.34425904680223907
710,1969,197109647391.948,16.939999996060475,245.72963050054938,13.859664647747932
712,1969,1708808955.7820575,3.511241121126718,1353.743118751801,0.8580718468042607
713,1969,39802495598.53652,9.373167026978365,2740.5402704224853,7.053629038226362
731,1969,27536904271.543507,16.34318722879643,1864.681828392912,13.175975041660774
732,1969,58561431044.9918,14.590681512785286,1838.504079598996,12.153471639671034
740,1969,1453661751929.24,12.477894514497905,13782.028119227056,11.15802252961569
750,1969,191645390152.62,6.539700299283401,358.9667997568074,4.311912693188338
760,1969,129634851.77683456,0,434.7041110639828,-3.3207696486415728
770,1969,34126072054.2236,5.507899634295763,271.36935033450004,2.5409710251226345
775,1969,3607672972.21697,3.291741120623292,135.7027536451828,0.978225717960424
780,1969,9428528702.92845,7.716819661886768,784.8044396172045,5.226325069365382
781,1969,162346515.51939657,4.369916333077079,1357.8267240369894,1.3242825227076531
790,1969,4125839146.34731,4.46342160331337,339.0997730546133,2.2245136047026017
800,1969,31288808475.0258,6.5506598858775495,894.6361155629609,3.5917493591192033
811,1969,2162141044.2554717,7.63417834297035,327.3627411548704,5.395001048973685
812,1969,1523624220.4884253,3.7493430886295838,584.4450259817762,1.3383566853162445
816,1969,9161159181.513878,0,442.1408871387007,-2.1235521235521158
817,1969,14415265981.863472,8.426790755340122,806.6740896398138,5.635726191968195
820,1969,17817535562.9787,4.888533652560812,1791.1395754581645,2.544409933491681
830,1969,12739585038.0958,13.833825116013507,6207.898291478993,11.500438536076219
840,1969,48932332357.9901,4.689473441008132,1334.7317486994787,1.7697202477928782
850,1969,71794859672.0359,6.822298249136062,635.0099783708864,3.9149796155339027
900,1969,313912916257.011,7.047602432247269,25578.81221634311,4.933517085684094
920,1969,59899960124.0135,10.194671898837012,21512.703232425338,9.012386228872666
971,1969,130118865.64448367,0.6958909408798225,19771.898745552906,-3.175262441287422
990,1969,436248982.65053296,3.9511517697338654,3155.896078726013,2.287352797776833
2,1970,5148525050913.32,0.21660649819504352,24776.784209433645,-0.9873192659127873
20,1970,456950058304.556,2.918713072587175,21312.947267710642,0.987049858096951
40,1970,23120654813.2269,-8.308377569587659,2620.0875600334525,-9.947429356544777
41,1970,7251136777.72679,0.6511537080341755,1564.3887834570119,-1.2117763604438316
42,1970,7882408258.07043,18.22668287965019,1791.7455448652918,14.941197468265244
51,1970,9435456809.17078,12.064409039018123,5023.680600518146,10.687974496445817
52,1970,5775252399.82409,3.5336356779720637,5824.936193082991,2.4095600536791166
53,1970,3582453405.81862,9.50940299137422,14365.03669324632,9.534212950469964
70,1970,293444689473.299,6.502484034696857,5774.770459264206,3.1872922269728674
90,1970,13085482862.8782,5.70788359811965,2424.600057732109,2.968030166931096
91,1970,504106900.878571,4.9418868935686895,183.26398500410383,1.8735727536235358
92,1970,10487489267.5318,2.9772950928123785,2858.56390986303,0.3862577932619239
93,1970,5810798353.78582,1.3538265901274105,2398.119057386335,-1.7694021181429205
94,1970,8578911306.74528,7.503134343350546,4665.116491400947,4.599329267369607
95,1970,6165416113.24181,6.959226107799449,4074.7739038040286,3.9772295807850417
100,1970,50390007345.5412,6.207796961277056,2421.225022707868,3.55492172107175
101,1970,54345986051.9564,7.711914381243731,4772.303146787603,4.424975706871781
110,1970,2199804697.49544,4.255456893031514,3130.4832934689334,2.4037363512078542
130,1970,16303453382.4831,6.8719293248812905,2648.6479863058325,3.7440948761549797
135,1970,45964792097.9186,3.3659460033262985,3404.487588815928,0.8052394640558732
140,1970,342966115045.667,10.399999999999947,3595.9504490896425,7.703104701219766
145,1970,8069284227.95154,5.231029304233468,1758.0101629302637,2.8976566753010147
150,1970,4673490344.84329,5.55342573311886,1957.0500617426974,3.2091549524183924
155,1970,39771076474.1111,1.6944725797135518,4039.582210038684,-0.01048491419958041
160,1970,220734180309.322,3.0456433191709524,9244.122517851523,1.450585235702278
165,1970,19241977028.4357,2.3332133807453133,6894.772901107869,1.715981415419842
200,1970,1086807506706.89,2.7085815368256285,19524.493246641385,2.3255366091203413
205,1970,36361200213.4564,2.6605292978217587,12278.367407027241,1.944638136576979
210,1970,280356573733.258,6.140181408027876,21479.842039961604,4.827322548544681
211,1970,173329872813.631,6.35267211404309,17998.00548492875,5.89639556552625
212,1970,12045250966.9772,1.7599338312834483,35496.949792466374,1.4393587918953528
220,1970,890199392705.707,6.200174386154674,17519.100993311407,5.243406549717023
221,1970,1764785205.56473,-14.251123741143484,72839.22676041562,-15.65794538973483
223,1970,1148391475.8690655,6.463875220022067,54314.16160375839,3.837966031512996
225,1970,333700361262.2,6.377406519420702,53988.76757580827,5.610321253294727
230,1970,390882299704.606,4.244970767153638,11560.213583052924,3.271394675511072
232,1970,859122124.233533,-12.162902408598983,43006.63901251636,-18.41326829983001
235,1970,66576926207.4632,9.113841959898716,7679.421620745731,10.180057320135392
260,1970,1091497070306.8291,4.775394186199051,13956.852371708472,4.425609215775652
265,1970,103273360683.37311,0,6054.247900303266,0.10552233556103216
290,1970,151971309531.29797,18.736910517348733,4669.91429969237,17.934722242052
305,1970,134420862375.869,7.122875502134228,18003.63236232861,6.749589896017365
310,1970,49370080825.7458,4.700000000000411,4786.175123868452,4.359422675963309
315,1970,110728248941.21182,153.33095974067422,7728.575569952153,152.54772164156026
325,1970,851095738477.482,5.310502428548823,15941.037354620436,4.6593938773248755
331,1970,959118417.0828246,5.4453900656742285,52793.08749595842,4.627016596608038
338,1970,948276538.813319,2.6504925775852946,2908.725591508627,2.2543883980864368
339,1970,3737782447.3721027,63.08536016519457,1713.6204987036392,59.02213206939889
345,1970,96261189780.58362,18.951170136119735,4937.969121432661,18.027655071250244
350,1970,93789528052.5007,8.930580200259653,10721.528312167653,8.92181995500751
352,1970,4753127844.725965,33.778786636422424,7341.3502357354355,32.485931528839565
355,1970,16650513332.389334,-45.86747724441525,1961.000764105928,-46.22161875022864
360,1970,48871602269.49878,12.19785271542944,2442.1606686403084,10.460825017562643
365,1970,790652944846.4861,-4.416113514711833,3317.8690320611126,-5.250923238011619
375,1970,78977062520.1493,7.470432644457849,17145.4262190952,7.8852373137070275
380,1970,198039895153.403,6.473673963704292,24623.31219326488,5.483850838655402
385,1970,103621742271.591,1.9433005054834993,26738.7107218159,1.205651936826973
390,1970,129902945560.357,1.856001727580867,26356.600278626367,1.0940556044656562
395,1970,3923113076.40879,7.45814307458116,19185.944128154257,6.8792795530048005
411,1970,357019214.16485435,75.11972356278632,1112.8923799492347,76.05508777797392
420,1970,302056645.839376,6.153846572622909,576.3284949378005,3.1836534184567826
432,1970,3396943593.19419,6.136954862558723,541.218632568454,4.466759447385156
433,1970,4647265164.70415,8.562045514558294,1040.511508550179,5.3692525707987295
434,1970,2208695701.75521,2.0977575805105912,720.6050986181366,-0.1285150724986766
435,1970,2021894363.5747,11.985931150312037,1838.4100137430603,8.620414878037028
436,1970,3427632150.81039,3.0557789220215144,737.0816821265906,0.29560944453189075
437,1970,12664747894.4167,10.375031843742876,2340.310652056364,5.901211798215663
438,1970,1942094537.42791,-31.46771905037945,454.021839778515,-32.73719391816819
439,1970,1555087097.58311,0.11701961067982405,277.1841058137153,-1.6162315221868573
450,1970,4492076771.58861,6.663192707013814,3062.7601267005184,3.9672249425984156
451,1970,3036754625.67978,8.620493237112546,1119.6292078636914,6.581230365819847
452,1970,10282998639.478,9.723472587086054,1152.0518316375121,6.829378375557262
461,1970,1670150555.7528,2.524302645267366,744.017405654869,-1.1276435209557458
471,1970,5912593777.17627,3.092068233869055,916.7106257791947,0.4334782209223615
475,1970,101078114311.651,25.007241929389696,1808.3946072167796,22.18493367824299
481,1970,3293619830.31703,8.679342175560555,5527.640689267654,6.386726067063118
482,1970,1186793864.44662,2.3328808767932365,565.8121742005955,0.08914938386077383
483,1970,2704554017.71607,1.8596564785554537,725.5039711370991,-0.23650048386990263
484,1970,1891337095.13146,6.358470186966721,1353.238658186733,3.203796402383298
490,1970,26798938440.0607,-0.2450565750860066,1330.8019173871342,-3.0537634594895233
500,1970,3926256892.350343,-15.9983200526205,380.39214472347663,-18.49475186354396
501,1970,9456581036.82684,-4.655446916476238,831.8017826984371,-8.254071627132973
510,1970,7187762855.63836,-46.433035141486975,532.7158272061539,-48.24330079993561
516,1970,1072226769.77092,21.32567073286571,303.70974937799264,18.71929256742638
517,1970,1314561009.17633,6.001425246476863,330.23624277588806,2.82198310733209
520,1970,1045535150.53658,4.581407921451154,279.6708716293885,1.8557637623806844
530,1970,7409379033.4916,3.482728740632348,266.24546171520717,0.6694665159161806
551,1970,5387686297.19132,4.797112903189045,1246.6536858407878,1.775633771561303
552,1970,7998095582.54326,22.56515083928263,1533.4013269655043,18.858589409346166
553,1970,1492567970.51197,0.4792979775120409,322.09452045859206,-1.9657242065267218
560,1970,114420228110.938,5.248661431182869,5135.561502689499,2.105805653572908
570,1970,317552093.562765,2.1770711676422154,311.54778880305804,-1.4387695001054734
571,1970,463692530.432643,17.1202676694789,785.4748844427781,16.47190752972097
572,1970,399193833.213165,-53.83157765085001,904.7593142425073,-55.01829044281155
580,1970,5581403272.41878,5.276455575430753,836.5408817140491,2.321284311965242
590,1970,1286356771.33851,-0.4023430222922386,1554.1425214206313,-2.0815058355435054
600,1970,15803334620.7818,4.713460375154903,1044.5413539549575,1.9782630845174825
615,1970,38956118145.081,8.862657110076595,2826.2413599668075,6.431994519170189
616,1970,6092061086.39443,4.66963177267038,1187.2130883657949,2.085230038993907
620,1970,32197312918.5276,4.950748919038832,15460.233833237187,1.5090406065488429
625,1970,11302501304.2396,5.925074722514859,748.2431797825477,2.833196740999326
630,1970,148224891000.395,10.92760162965411,5085.75690401726,7.610183060634111
640,1970,117121651992.719,3.2335089729323743,3196.685603260448,0.8365808657258658
645,1970,12650053064.6706,4.544357064018216,1299.3589939398871,0.9764931807900636
651,1970,33206347267.8732,5.59851503851672,959.0560691416915,3.12088045933529
652,1970,4119161059.72414,-1.796852875281874,645.5749066780522,-4.9588078322957045
660,1970,18839683228.1646,22.116747428559165,7895.550350136079,19.15072145611101
663,1970,4081601043.11009,-30.181668920895095,2607.78017568144,-34.28841047005079
666,1970,43221080449.6919,7.307335530164666,15087.063637469892,3.16377076465859
670,1970,133099787877.101,52.59209420050204,37361.66383378187,46.36604787264965
678,1970,26133193226.62841,7.891936140586135,5405.003769726662,6.307587130041842
680,1970,815867778.5274912,-82.97546394998247,568.1530491138518,-83.42597395687709
690,1970,55498510908.7117,72.14160628610647,68591.70760697714,59.44843023991454
698,1970,7263935714.31476,13.895096437837887,10961.453060775579,10.900254198100264
700,1970,11037531819.364819,140.175682413593,977.6268531391536,134.37412243614267
710,1970,235151809332.094,19.29999999670236,285.6179378064444,16.232599717275786
712,1970,1346182340.3126187,-21.221015622748666,1039.3051497795009,-23.227299523577486
713,1970,44547242729.903465,11.920727733316804,3006.750199418157,9.713775486854368
731,1970,6918782492.680619,-74.87450867950159,455.9998083857844,-75.54543614667007
732,1970,64515396100.7241,10.167041599714265,1982.5150742196079,7.833052763854771
740,1970,1459462598521.52,0.3990506446621014,13676.602120960524,-0.7649527149016173
750,1970,201528983203.524,5.157229737189623,369.1924806544106,2.8486425219632765
760,1970,126311212.051553,-2.563847360278691,409.39951009812074,-5.821109191704318
770,1970,38000562580.8228,11.353461718192898,631.5877431346876,132.7410012796835
775,1970,3787310936.36816,4.979330597163288,139.27513359930947,2.632503658302495
780,1970,9791209303.05702,3.846629856638437,796.8683688073941,1.5371892131591247
781,1970,187964776.564389,15.77998823259723,1525.4590549664945,12.345634974035061
790,1970,4232120437.9241,2.5759921268594015,340.3068470389664,0.35596425602994536
800,1970,34858219809.2807,11.407949066209875,969.5117163180854,8.369391694857763
811,1970,3426057567.517694,58.45671014942732,516.0360582824308,57.6343283484121
812,1970,796889125.7081574,-47.69779089933998,298.49366173009474,-48.9269908271232
816,1970,9161159181.513878,0,433.15173435053794,-2.0330969267139585
817,1970,14703348235.367537,1.9984525701191673,802.1466576850811,-0.5612467306039609
820,1970,18884189212.4274,5.986538630319865,1855.246738508854,3.579127161784204
830,1970,14515738366.7012,13.942003003191097,6940.155791377146,11.795578237859578
