gwcode,year,infmort,infmort_yearadj,infmort_imputed
80,1984,42.5,-0.40051264693807986,FALSE
80,1985,40.6,-0.41240730751337995,FALSE
80,1986,38.7,-0.42450591595287906,FALSE
80,1987,36.8,-0.4405765394706449,FALSE
80,1988,34.9,-0.4581163874388169,FALSE
80,1989,33.1,-0.47689364520435046,FALSE
80,1990,31.2,-0.499621633383212,FALSE
80,1991,29.5,-0.5149165935880535,FALSE
80,1992,28,-0.5195170383928606,FALSE
80,1993,26.6,-0.5329292525931506,FALSE
80,1994,25.3,-0.5426119870014752,FALSE
80,1995,24.2,-0.5578189332209874,FALSE
80,1996,23.2,-0.5649259321232664,FALSE
80,1997,22.3,-0.569174940260818,FALSE
80,1998,21.4,-0.575309367995405,FALSE
80,1999,20.7,-0.5737794572247539,FALSE
80,2000,20,-0.5682316941946522,FALSE
80,2001,19.4,-0.5622228756955377,FALSE
80,2002,18.9,-0.5594863392622382,FALSE
80,2003,18.5,-0.5477978916921971,FALSE
80,2004,18.2,-0.5349119734159421,FALSE
80,2005,17.9,-0.516656988033629,FALSE
80,2006,17.6,-0.49212115091576064,FALSE
80,2007,17.3,-0.4830056974999047,FALSE
80,2008,17,-0.46690472974101427,FALSE
80,2009,16.6,-0.45721470957346366,FALSE
80,2010,16.2,-0.44736425345723074,FALSE
80,2011,15.7,-0.4526999182890431,FALSE
80,2012,15.2,-0.45212340734750767,FALSE
80,2013,14.6,-0.45673308766915643,FALSE
80,2014,13.9,-0.46744187129148773,FALSE
80,2015,13.2,-0.4788166229268751,FALSE
80,2016,12.5,-0.493815848020838,FALSE
80,2017,11.8,-0.5076806245492406,FALSE
80,2018,11.1,-0.5242423331846056,FALSE
80,2019,10.6,-0.534316317020677,FALSE
80,2020,10,-0.5470705357884884,FALSE
90,1960,147.7,0.5789617910039047,FALSE
90,1961,144.4,0.5591080876437662,FALSE
90,1962,141.2,0.5622880819114253,FALSE
90,1963,138.1,0.5617402288510294,FALSE
90,1964,135,0.549112951073297,FALSE
90,1965,131.9,0.5335190795049137,FALSE
90,1966,128.7,0.5397860371491104,FALSE
90,1967,125.5,0.5306937397013194,FALSE
90,1968,122.4,0.511533186215278,FALSE
90,1969,119.3,0.501259093457391,FALSE
90,1970,116.2,0.4958728535262268,FALSE
90,1971,113.2,0.48038652851414393,FALSE
90,1972,110.1,0.47835122784964745,FALSE
90,1973,107,0.4793538666181311,FALSE
90,1974,103.9,0.44761512873263964,FALSE
90,1975,100.8,0.40723792095312156,FALSE
90,1976,104.9,0.5374905429164237,FALSE
90,1977,94.8,0.38689329606852874,FALSE
90,1978,91.8,0.38448886111531716,FALSE
90,1979,88.9,0.37881212107275064,FALSE
90,1980,86,0.36947502423370154,FALSE
90,1981,83.1,0.3632298091944491,FALSE
90,1982,88.8,0.5346280819603413,FALSE
90,1983,77.5,0.3301771600296734,FALSE
90,1984,74.8,0.32131777085709895,FALSE
90,1985,72.1,0.30033099780176625,FALSE
90,1986,69.4,0.2803809668654559,FALSE
90,1987,66.8,0.2553254709866247,FALSE
90,1988,64.3,0.2304687004958738,FALSE
90,1989,61.8,0.20227196991156723,FALSE
90,1990,59.5,0.17869016787853642,FALSE
90,1991,57.2,0.1755294009825708,FALSE
90,1992,55.1,0.16391002037203958,FALSE
90,1993,53,0.13979553666029618,FALSE
90,1994,51.1,0.10408042161192493,FALSE
90,1995,49.2,0.09494605307730375,FALSE
90,1996,47.4,0.07684645020139094,FALSE
90,1997,45.7,0.06337994789294411,FALSE
90,1998,44,0.04972753464699595,FALSE
90,1999,42.5,0.04509701595561831,FALSE
90,2000,41,0.044698397570498836,FALSE
90,2001,39.5,0.04348458735250231,FALSE
90,2002,38.1,0.037671419189917614,FALSE
90,2003,36.8,0.04065108691515047,FALSE
90,2004,35.6,0.04393067404625868,FALSE
90,2005,34.3,0.046220841201989944,FALSE
90,2006,33.1,0.05842622239861909,FALSE
90,2007,32,0.05474391976774736,FALSE
90,2008,30.8,0.05152201248137863,FALSE
90,2009,29.7,0.05209528506939165,FALSE
90,2010,28.6,0.03867036080087066,FALSE
90,2011,27.6,0.0361769726092918,FALSE
90,2012,26.5,0.025182992233697393,FALSE
90,2013,25.6,0.020200194735833323,FALSE
90,2014,24.6,0.007310427879082784,FALSE
90,2015,23.7,-0.0021103094770435734,FALSE
90,2016,22.9,-0.009109954341265212,FALSE
90,2017,22.2,-0.011788815773543534,FALSE
90,2018,21.4,-0.020904238431733713,FALSE
90,2019,20.7,-0.028592359317284433,FALSE
90,2020,20.1,-0.02921940228798056,FALSE
91,1960,139.7,0.46149323015061905,FALSE
91,1961,135.4,0.42519593310612386,FALSE
91,1962,131.3,0.4101454977836904,FALSE
91,1963,127.2,0.3906897461216225,FALSE
91,1964,123.1,0.36038935445581327,FALSE
91,1965,119.3,0.3312247362613168,FALSE
91,1966,115.6,0.3234338403225733,FALSE
91,1967,111.9,0.3021270789020361,FALSE
91,1968,108.3,0.26972058638076407,FALSE
91,1969,104.7,0.24659283439747617,FALSE
91,1970,101.1,0.2278504144330961,FALSE
91,1971,97.5,0.19890006993822612,FALSE
91,1972,94.1,0.1838078612441398,FALSE
91,1973,90.6,0.171422453123816,FALSE
91,1974,96.5,0.3079473982751639,FALSE
91,1975,84,0.08656276646999181,FALSE
91,1976,80.8,0.07008442882991668,FALSE
91,1977,77.6,0.04718907848884526,FALSE
91,1978,74.5,0.03572151086420847,FALSE
91,1979,71.5,0.021048619699304494,FALSE
91,1980,68.6,0.004836738995116546,FALSE
91,1981,65.9,-0.005110690430045963,FALSE
91,1982,63.1,-0.025090868874686846,FALSE
91,1983,60.5,-0.0448022279834323,FALSE
91,1984,58,-0.054123437160207656,FALSE
91,1985,55.6,-0.07300811450616738,FALSE
91,1986,53.3,-0.08928283813047887,FALSE
91,1987,51.1,-0.10886324781934627,FALSE
91,1988,49.1,-0.12553447421866007,FALSE
91,1989,47,-0.14795977586249484,FALSE
91,1990,45.1,-0.1664578864737313,FALSE
91,1991,43.3,-0.17093988871171373,FALSE
91,1992,41.6,-0.1765425734776339,FALSE
91,1993,39.9,-0.19401865800713394,FALSE
91,1994,38.4,-0.21425266324815967,FALSE
91,1995,36.9,-0.22621432018145554,FALSE
91,1996,35.5,-0.23873583697478348,FALSE
91,1997,34.2,-0.24749104414843467,FALSE
91,1998,41.5,-0.01941371564530503,FALSE
91,1999,31.5,-0.2671801035390649,FALSE
91,2000,30.3,-0.2676040777574591,FALSE
91,2001,29,-0.2729297590158768,FALSE
91,2002,27.8,-0.28267883664639515,FALSE
91,2003,26.6,-0.28733686837419065,FALSE
91,2004,25.5,-0.2920641960323751,FALSE
91,2005,24.4,-0.29356516547073125,FALSE
91,2006,23.4,-0.28610987574005736,FALSE
91,2007,22.4,-0.29643950375398465,FALSE
91,2008,21.5,-0.29785253119023397,FALSE
91,2009,20.6,-0.30170020739243913,FALSE
91,2010,19.8,-0.30625742996294325,FALSE
91,2011,19.1,-0.3130208066038045,FALSE
91,2012,18.4,-0.3169569933068125,FALSE
91,2013,17.7,-0.3223246171732048,FALSE
91,2014,17.1,-0.32545987527785913,FALSE
91,2015,16.5,-0.3289946386997852,FALSE
91,2016,16,-0.33069367226328944,FALSE
91,2017,15.4,-0.3360257676653455,FALSE
91,2018,14.9,-0.3385447836641285,FALSE
91,2019,14.4,-0.344043936894648,FALSE
91,2020,13.9,-0.3471082169120547,FALSE
92,1960,124.9,0.24417639257204096,FALSE
92,1961,122.6,0.23474309109703237,FALSE
92,1962,120.2,0.23956138830713866,FALSE
92,1963,118,0.24631686161606783,FALSE
92,1964,115.9,0.24620364893935273,FALSE
92,1965,113.8,0.24292164992482615,FALSE
92,1966,111.7,0.2590236443207799,FALSE
92,1967,109.7,0.26515306024332846,FALSE
92,1968,107.6,0.25771570553791584,FALSE
92,1969,105.6,0.26229143940801875,FALSE
92,1970,103.5,0.2704500074015408,FALSE
92,1971,101.5,0.27061636511680387,FALSE
92,1972,99.2,0.2776935593496455,FALSE
92,1973,96.8,0.2878355484692278,FALSE
92,1974,94.3,0.26642455949050886,FALSE
92,1975,91.6,0.231630098259979,FALSE
92,1976,88.6,0.22136109645957444,FALSE
92,1977,85.6,0.20519104015381429,FALSE
92,1978,82.3,0.19296921791384128,FALSE
92,1979,79,0.17525702546372088,FALSE
92,1980,83.3,0.3128932213518521,FALSE
92,1981,72.2,0.1298047251300889,FALSE
92,1982,68.8,0.09904913189417146,FALSE
92,1983,65.6,0.06769158842049929,FALSE
92,1984,62.3,0.04197163393946006,FALSE
92,1985,59.2,0.008447691815563652,FALSE
92,1986,56.3,-0.020401383783410318,FALSE
92,1987,53.6,-0.0508714136145738,FALSE
92,1988,51,-0.08103407737934336,FALSE
92,1989,48.6,-0.11009688442746106,FALSE
92,1990,46.4,-0.13529868712248497,FALSE
92,1991,44.2,-0.14850662535021317,FALSE
92,1992,42,-0.16645508921542138,FALSE
92,1993,40,-0.19147045804784055,FALSE
92,1994,37.9,-0.22678546186469842,FALSE
92,1995,36,-0.24971385968819398,FALSE
92,1996,34.1,-0.2758631648778628,FALSE
92,1997,32.2,-0.30155556450345705,FALSE
92,1998,30.5,-0.3236352169314293,FALSE
92,1999,28.9,-0.34099105905599003,FALSE
92,2000,27.4,-0.3522468047155038,FALSE
92,2001,26,-0.36333385797827084,FALSE
92,2002,24.7,-0.3790949330631495,FALSE
92,2003,23.5,-0.38701948223663757,FALSE
92,2004,22.4,-0.3951913343733419,FALSE
92,2005,21.2,-0.4033949858093886,FALSE
92,2006,20.2,-0.3997712689404454,FALSE
92,2007,19.2,-0.4135006449278953,FALSE
92,2008,18.3,-0.4180674279374555,FALSE
92,2009,17.4,-0.4261118091372589,FALSE
92,2010,16.6,-0.43168571751342094,FALSE
92,2011,15.8,-0.44859170912183016,FALSE
92,2012,15.1,-0.4563473577862794,FALSE
92,2013,14.4,-0.4654046018947017,FALSE
92,2014,13.8,-0.4718788086669136,FALSE
92,2015,13.3,-0.4742765627987814,FALSE
92,2016,12.8,-0.47983394724161954,FALSE
92,2017,12.3,-0.48383967220425517,FALSE
92,2018,11.9,-0.48514811223292614,FALSE
92,2019,11.5,-0.4892518059381964,FALSE
92,2020,11.1,-0.490670907387443,FALSE
93,1960,132.9,0.36164495342532654,FALSE
93,1961,131.6,0.36865524563467467,FALSE
93,1962,130.4,0.3963143537720781,FALSE
93,1963,129.2,0.4220751557967428,FALSE
93,1964,127.8,0.43492724555683626,FALSE
93,1965,126.4,0.4452159931684231,FALSE
93,1966,124.8,0.475375841147317,FALSE
93,1967,123,0.4886778094073335,FALSE
93,1968,121,0.4875234245295815,FALSE
93,1969,119,0.49602622512054345,FALSE
93,1970,116.7,0.5047477687279861,FALSE
93,1971,114.2,0.49831560230878835,FALSE
93,1972,119.4,0.6495545596890989,FALSE
93,1973,108.1,0.5000078028890912,FALSE
93,1974,104.3,0.4551647357843949,FALSE
93,1975,100.2,0.3957852368644385,FALSE
93,1976,95.7,0.35906165289169906,FALSE
93,1977,91,0.3118423642776685,FALSE
93,1978,86.4,0.27562506392711,FALSE
93,1979,81.7,0.23077205153891084,FALSE
93,1980,77.3,0.18715588161440905,FALSE
93,1981,73.2,0.15121987045709442,FALSE
93,1982,69.5,0.11429439514648745,FALSE
93,1983,66.2,0.08092615505625615,FALSE
93,1984,63.2,0.06208455579753019,FALSE
93,1985,60.7,0.042387611116284904,FALSE
93,1986,58.5,0.030111682737773354,FALSE
93,1987,56.5,0.016399114062962232,FALSE
93,1988,54.6,0.003282464000414725,FALSE
93,1989,52.7,-0.013073225125187049,FALSE
93,1990,50.7,-0.03223364311451603,FALSE
93,1991,48.8,-0.033847723724766667,FALSE
93,1992,46.7,-0.047927149134423884,FALSE
93,1993,44.6,-0.07425325992034597,FALSE
93,1994,42.5,-0.11148371459254179,FALSE
93,1995,40.4,-0.1348272220996948,FALSE
93,1996,38.4,-0.16182922917554773,FALSE
93,1997,36.5,-0.185316845740159,FALSE
93,1998,37.3,-0.13557101613637076,FALSE
93,1999,33,-0.22459685997160808,FALSE
93,2000,31.4,-0.235498215807856,FALSE
93,2001,29.9,-0.24580852932715866,FALSE
93,2002,28.5,-0.26090746003616033,FALSE
93,2003,27.2,-0.2680434592395236,FALSE
93,2004,26,-0.2754307866225417,FALSE
93,2005,24.9,-0.27640425604281604,FALSE
93,2006,23.9,-0.26835028305249675,FALSE
93,2007,22.9,-0.2781487004455611,FALSE
93,2008,22,-0.2790689535734806,FALSE
93,2009,21.1,-0.282260894619811,FALSE
93,2010,20.3,-0.2866592600331811,FALSE
93,2011,19.5,-0.29658796993495296,FALSE
93,2012,18.7,-0.3042851419904973,FALSE
93,2013,18,-0.3093173458348869,FALSE
93,2014,17.3,-0.31658600052700736,FALSE
93,2015,16.6,-0.32445457857169147,FALSE
93,2016,16,-0.33069367226328944,FALSE
93,2017,15.4,-0.3360257676653455,FALSE
93,2018,14.8,-0.34343156128308844,FALSE
93,2019,14.3,-0.3490511047927014,FALSE
93,2020,13.8,-0.35223545585760424,FALSE
94,1960,67.8,-0.5942554605182852,FALSE
94,1961,63,-0.6520529545077989,FALSE
94,1962,65.1,-0.6072119839593475,FALSE
94,1963,70.4,-0.5006558886518014,FALSE
94,1964,72.8,-0.43732467158279426,FALSE
94,1965,70.3,-0.45547548746378186,FALSE
94,1966,65.8,-0.4990348163157132,FALSE
94,1967,62.9,-0.5213851548600881,FALSE
94,1968,62.1,-0.522601549247217,FALSE
94,1969,61.8,-0.501707337771726,FALSE
94,1970,60.8,-0.48746775082870264,FALSE
94,1971,58.1,-0.5075054375707648,FALSE
94,1972,53.4,-0.5654368275586201,FALSE
94,1973,47.6,-0.6359586920137171,FALSE
94,1974,42.6,-0.7093621519488819,FALSE
94,1975,38.4,-0.7838412242699321,FALSE
94,1976,33.9,-0.8395150214048207,FALSE
94,1977,28.8,-0.9166228876674658,FALSE
94,1978,24,-0.982356592469953,FALSE
94,1979,20.6,-1.025512427421868,FALSE
94,1980,19.1,-1.0324963138387886,FALSE
94,1981,18.8,-1.0137640353320072,FALSE
94,1982,19.1,-0.9833645590202604,FALSE
94,1983,19.6,-0.9469585203208454,FALSE
94,1984,19.8,-0.9078052315805122,FALSE
94,1985,19.6,-0.8875661777234775,FALSE
94,1986,18.7,-0.8837156116000028,FALSE
94,1987,17.2,-0.8952325196360611,FALSE
94,1988,15.5,-0.9124888604297353,FALSE
94,1989,14.3,-0.9217826195659969,FALSE
94,1990,13.9,-0.9142786709036449,FALSE
94,1991,13.7,-0.9087449948232834,FALSE
94,1992,13.3,-0.8902320850291717,FALSE
94,1993,12.9,-0.882032647016341,FALSE
94,1994,12.6,-0.8609450718615597,FALSE
94,1995,12.7,-0.8580908269182012,FALSE
94,1996,12.7,-0.8433808913963615,FALSE
94,1997,12.6,-0.8313878639826766,FALSE
94,1998,12.2,-0.8297491690710725,FALSE
94,1999,11.7,-0.8292789186294947,FALSE
94,2000,11.1,-0.8279973045141686,FALSE
94,2001,10.5,-0.8304217026173067,FALSE
94,2002,10.1,-0.8331836452194762,FALSE
94,2003,10,-0.8211211877666481,FALSE
94,2004,9.9,-0.8110265696191757,FALSE
94,2005,9.9,-0.7912315388802725,FALSE
94,2006,9.8,-0.7691707968417066,FALSE
94,2007,9.7,-0.7610259077879425,FALSE
94,2008,9.5,-0.7486583939923147,FALSE
94,2009,9.3,-0.7410286760538335,FALSE
94,2010,9.2,-0.7217386324739009,FALSE
94,2011,8.9,-0.73205814165952,FALSE
94,2012,8.6,-0.7309041363064417,FALSE
94,2013,8.2,-0.734221542886605,FALSE
94,2014,7.9,-0.7336581138170413,FALSE
94,2015,7.7,-0.728519929972025,FALSE
94,2016,7.6,-0.722186894081406,FALSE
94,2017,7.5,-0.7127128147161154,FALSE
94,2018,7.4,-0.7050531050861226,FALSE
94,2019,7.2,-0.7045600255544923,FALSE
94,2020,6.7,-0.7162694209916247,FALSE
95,1960,66.7,-0.6104073876356118,FALSE
95,1961,64.9,-0.6237826107720743,FALSE
95,1962,63.1,-0.637947859540708,FALSE
95,1963,61.4,-0.6418902321898441,FALSE
95,1964,59.8,-0.6434933065430706,FALSE
95,1965,58.3,-0.6481367667433978,FALSE
95,1966,56.7,-0.6493252736532313,FALSE
95,1967,55.2,-0.6507942201655647,FALSE
95,1968,53.7,-0.6666601193613954,FALSE
95,1969,52.1,-0.6709034139964639,FALSE
95,1970,50.3,-0.6738409700656477,FALSE
95,1971,48.4,-0.681417453378816,FALSE
95,1972,46.5,-0.6924586544072453,FALSE
95,1973,44.6,-0.6922876091163358,FALSE
95,1974,42.7,-0.707474750185943,FALSE
95,1975,41.1,-0.7323041458708576,FALSE
95,1976,39.7,-0.7270272429109725,FALSE
95,1977,38.4,-0.7270205336695029,FALSE
95,1978,37.3,-0.7142290919878868,FALSE
95,1979,36.2,-0.704758943431882,FALSE
95,1980,35.2,-0.6951011188766497,FALSE
95,1981,34.1,-0.6861123118288223,FALSE
95,1982,33.1,-0.6784592939739416,FALSE
95,1983,32.1,-0.6712383820759147,FALSE
95,1984,31,-0.6575110929023077,FALSE
95,1985,30,-0.6522494039051435,FALSE
95,1986,29.1,-0.6449265698634985,FALSE
95,1987,28.3,-0.6377487757668712,FALSE
95,1988,27.4,-0.6337758486466462,FALSE
95,1989,26.7,-0.6283452109444855,FALSE
95,1990,26,-0.6242584307881976,FALSE
95,1991,25.4,-0.6171125711237777,FALSE
95,1992,24.9,-0.5976950414250078,FALSE
95,1993,24.4,-0.5889896516976046,FALSE
95,1994,24.1,-0.5726907036811681,FALSE
95,1995,23.7,-0.5708742329469532,FALSE
95,1996,23.4,-0.5596220281371121,FALSE
95,1997,23.1,-0.5475491321188091,FALSE
95,1998,22.7,-0.5393559178434084,FALSE
95,1999,22.4,-0.5255184478483028,FALSE
95,2000,21.9,-0.5127761144635196,FALSE
95,2001,21.4,-0.501953476387275,FALSE
95,2002,20.9,-0.4972824060901387,FALSE
95,2003,20.5,-0.48348652790997326,FALSE
95,2004,20,-0.475031699540542,FALSE
95,2005,19.5,-0.4617420778643003,FALSE
95,2006,19,-0.44239429139059094,FALSE
95,2007,18.5,-0.4391077695596882,FALSE
95,2008,18,-0.42933757450750754,FALSE
95,2009,17.5,-0.4222239465827332,FALSE
95,2010,17,-0.4160071815696113,FALSE
95,2011,16.5,-0.41983424495133986,FALSE
95,2012,16,-0.4183318038373338,FALSE
95,2013,15.5,-0.41771127365420274,FALSE
95,2014,15.1,-0.41419862278637704,FALSE
95,2015,14.6,-0.4152557811335642,FALSE
95,2016,14.1,-0.419245710531673,FALSE
95,2017,13.7,-0.417085005638296,FALSE
95,2018,13.2,-0.4216200031864472,FALSE
95,2019,12.8,-0.4241586232635023,FALSE
95,2020,12.3,-0.429144040040848,FALSE
100,1960,93.9,-0.21101428073444073,FALSE
100,1961,91.1,-0.23394944978471574,FALSE
100,1962,88.5,-0.24760223965742773,FALSE
100,1963,86,-0.25584969318586115,FALSE
100,1964,83.7,-0.2644602007314856,FALSE
100,1965,81.4,-0.2772638041301369,FALSE
100,1966,79.2,-0.27772798902749946,FALSE
100,1967,77.1,-0.2827346707902481,FALSE
100,1968,74.9,-0.3030837281208498,FALSE
100,1969,72.7,-0.31157978819959764,FALSE
100,1970,70.4,-0.3170693789549241,FALSE
100,1971,68.1,-0.3282146996243206,FALSE
100,1972,65.7,-0.33900661448063607,FALSE
100,1973,63.2,-0.3430483230801004,FALSE
100,1974,60.7,-0.3677424328569481,FALSE
100,1975,58.1,-0.40781143002483333,FALSE
100,1976,55.5,-0.4205950187380759,FALSE
100,1977,52.8,-0.44261700267255866,FALSE
100,1978,50.2,-0.4541655764827246,FALSE
100,1979,47.7,-0.4683060545931101,FALSE
100,1980,45.2,-0.4855388859809112,FALSE
100,1981,42.8,-0.49980054748387415,FALSE
100,1982,40.6,-0.5151171876991278,FALSE
100,1983,38.5,-0.5300696712945102,FALSE
100,1984,36.7,-0.5301292544678643,FALSE
100,1985,35,-0.539116339569406,FALSE
100,1986,33.5,-0.5439004368211313,FALSE
100,1987,32.2,-0.5472815144074261,FALSE
100,1988,31.1,-0.5471171811174503,FALSE
100,1989,30.1,-0.5478865666450388,FALSE
100,1990,29.2,-0.5475588631543603,FALSE
100,1991,28.3,-0.5448276114033874,FALSE
100,1992,27.5,-0.5321263937206262,FALSE
100,1993,26.6,-0.5329292525931506,FALSE
100,1994,25.8,-0.5300791883849364,FALSE
100,1995,24.9,-0.5395415136046352,FALSE
100,1996,24.1,-0.5410583641855724,FALSE
100,1997,23.3,-0.5421426800833068,FALSE
100,1998,22.6,-0.5421215678551004,FALSE
100,1999,21.8,-0.5425517452752855,FALSE
100,2000,21.2,-0.5332071175223579,FALSE
100,2001,20.6,-0.5260612361105801,FALSE
100,2002,19.9,-0.5283843726761884,FALSE
100,2003,19.4,-0.5188577779901964,FALSE
100,2004,18.9,-0.5116252002421754,FALSE
100,2005,18.3,-0.5029282604912968,FALSE
100,2006,17.8,-0.48501731384073643,FALSE
100,2007,17.2,-0.48666385816158947,FALSE
100,2008,16.7,-0.4781748763110663,FALSE
100,2009,16.2,-0.47276615979156617,FALSE
100,2010,15.7,-0.4669624233869929,FALSE
100,2011,15.2,-0.4732409641251076,FALSE
100,2012,14.7,-0.4732431595413663,FALSE
100,2013,14.3,-0.4697403590074743,FALSE
100,2014,13.8,-0.4718788086669136,FALSE
100,2015,13.4,-0.4697365026706878,FALSE
100,2016,12.9,-0.47517331364854676,FALSE
100,2017,12.5,-0.47430329126626103,FALSE
100,2018,12.1,-0.47537455699500636,FALSE
100,2019,11.7,-0.47923747014208967,FALSE
100,2020,11.4,-0.47528919055079427,FALSE
101,1960,59,-0.7234708774568992,FALSE
101,1961,57.4,-0.7353760728867763,FALSE
101,1962,56,-0.7470602178545384,FALSE
101,1963,54.7,-0.7470313546014979,FALSE
101,1964,53.7,-0.7402339737167386,FALSE
101,1965,52.8,-0.7364398530798886,FALSE
101,1966,51.9,-0.7285993610400542,FALSE
101,1967,51.1,-0.7197003458477016,FALSE
101,1968,50.2,-0.7266845235756364,FALSE
101,1969,49.3,-0.719743518473708,FALSE
101,1970,48.2,-0.7111156139130367,FALSE
101,1971,47,-0.7065181566913182,FALSE
101,1972,45.7,-0.7071858227375206,FALSE
101,1973,44.4,-0.6960428702565103,FALSE
101,1974,43.2,-0.6980377413712486,FALSE
101,1975,42,-0.7151251197378328,FALSE
101,1976,40.7,-0.7076327983430677,FALSE
101,1977,39.4,-0.7072702884613817,FALSE
101,1978,38.1,-0.6981011220340781,FALSE
101,1979,36.7,-0.6944783830475875,FALSE
101,1980,35.3,-0.6930054965476924,FALSE
101,1981,34,-0.6882538263615229,FALSE
101,1982,32.8,-0.6849929782249342,FALSE
101,1983,31.7,-0.6800614264997525,FALSE
101,1984,30.7,-0.664215400188331,FALSE
101,1985,29.7,-0.6590373877652878,FALSE
101,1986,28.7,-0.654110763776441,FALSE
101,1987,27.7,-0.6516668159760166,FALSE
101,1988,26.7,-0.6501707316927102,FALSE
101,1989,25.6,-0.6543759488060712,FALSE
101,1990,24.7,-0.655417630139444,FALSE
101,1991,23.9,-0.6545013433929452,FALSE
101,1992,23.3,-0.638044978473858,FALSE
101,1993,22.9,-0.627212651087005,FALSE
101,1994,22.5,-0.6127956592540922,FALSE
101,1995,22.1,-0.6126511920700438,FALSE
101,1996,21.5,-0.610009116005577,FALSE
101,1997,20.7,-0.612426556544836,FALSE
101,1998,19.9,-0.6167941181707856,FALSE
101,1999,33,-0.22459685997160808,FALSE
101,2000,18.4,-0.6149311297577114,FALSE
101,2001,17.8,-0.6104383951421479,FALSE
101,2002,17.4,-0.6061392891413129,FALSE
101,2003,16.9,-0.599246982717976,FALSE
101,2004,16.4,-0.5947922472913422,FALSE
101,2005,15.8,-0.5887328076308729,FALSE
101,2006,15.4,-0.5702633587410274,FALSE
101,2007,15,-0.567143392718653,FALSE
101,2008,14.7,-0.5533091867780798,FALSE
101,2009,14.6,-0.534971960663976,FALSE
101,2010,14.7,-0.5061587632465172,FALSE
101,2011,14.7,-0.49378200996117205,FALSE
101,2012,14.9,-0.4647952586638228,FALSE
101,2013,15.1,-0.4350543021052933,FALSE
101,2014,15.4,-0.4008878106600993,FALSE
101,2015,16.4,-0.33353469882787884,FALSE
101,2016,21.1,-0.09300135901657577,FALSE
101,2017,21.1,-0.0642389109325114,FALSE
101,2018,21.1,-0.03556457128861334,FALSE
101,2019,21.1,-0.008563687725070759,FALSE
101,2020,21.1,0.022052987167515258,FALSE
110,1966,57.2,-0.641067556217104,FALSE
110,1967,56.4,-0.6306265736244514,FALSE
110,1968,55.9,-0.6289304938553011,FALSE
110,1969,55.5,-0.6115975728455249,FALSE
110,1970,55.3,-0.5850918180480549,FALSE
110,1971,55.1,-0.5612926589546982,FALSE
110,1972,55,-0.5359824908980694,FALSE
110,1973,54.8,-0.5007692909674326,FALSE
110,1974,54.6,-0.4828739403962186,FALSE
110,1975,54.5,-0.4765275345569326,FALSE
110,1976,54.2,-0.4458077966763522,FALSE
110,1977,54,-0.41891670842281326,FALSE
110,1978,53.6,-0.3856217041790385,FALSE
110,1979,53.2,-0.3552198903658714,FALSE
110,1980,52.9,-0.3241759666511927,FALSE
110,1981,52.5,-0.29207363781192036,FALSE
110,1982,52,-0.2668371861614111,FALSE
110,1983,51.6,-0.2411149664138229,FALSE
110,1984,51.1,-0.20832250473874428,FALSE
110,1985,50.6,-0.1861411788419049,FALSE
110,1986,50,-0.1650524379122542,FALSE
110,1987,49.3,-0.15061736844678256,FALSE
110,1988,48.6,-0.13724510496584869,FALSE
110,1989,47.7,-0.1313947608596675,FALSE
110,1990,46.7,-0.12810810265681263,FALSE
110,1991,45.7,-0.11111785308104577,FALSE
110,1992,44.6,-0.1008864415110398,FALSE
110,1993,43.5,-0.10228345947257296,FALSE
110,1994,42.4,-0.11399027431584957,FALSE
110,1995,41.4,-0.10871662264776316,FALSE
110,1996,40.5,-0.10613823732092867,FALSE
110,1997,39.6,-0.10151683918987424,FALSE
110,1998,38.7,-0.09685191597268206,FALSE
110,1999,37.8,-0.08833048055574641,FALSE
110,2000,37,-0.07205019133714899,FALSE
110,2001,36.2,-0.05595992150613104,FALSE
110,2002,35.4,-0.04630389059241688,FALSE
110,2003,34.7,-0.026875845056184313,FALSE
110,2004,34,-0.009296236065208095,FALSE
110,2005,33.4,0.015331204231742609,FALSE
110,2006,32.8,0.04777046678608255,FALSE
110,2007,32.2,0.06206024109111688,FALSE
