outcome,from_year,for_years,gwcode,p_up,p_same,p_down
v2x_freexp_altinf,2005,2006 - 2007,760,0.6022222222222222,0.3915901234567901,0.015555555555555555
v2x_freexp_altinf,2005,2006 - 2007,770,0.021111111111111112,0.9734506172839507,0.005555555555555556
v2x_freexp_altinf,2005,2006 - 2007,771,0.024444444444444446,0.9668839506172839,0.008888888888888889
v2x_freexp_altinf,2005,2006 - 2007,775,0.0044444444444444444,0.9955555555555555,0
v2x_freexp_altinf,2005,2006 - 2007,780,0.13666666666666666,0.6636315432098766,0.2313148148148148
v2x_freexp_altinf,2005,2006 - 2007,781,0.46111111111111114,0.4676358024691358,0.1322222222222222
v2x_freexp_altinf,2005,2006 - 2007,790,0.13111111111111112,0.7911026455026454,0.08952380952380952
v2x_freexp_altinf,2005,2006 - 2007,800,0.14777777777777779,0.5117278806584362,0.399537037037037
v2x_freexp_altinf,2005,2006 - 2007,811,0.008888888888888889,0.9839530864197531,0.007222222222222222
v2x_freexp_altinf,2005,2006 - 2007,812,0.006666666666666667,0.9933333333333333,0
v2x_freexp_altinf,2005,2006 - 2007,816,0.07555555555555556,0.9049283950617284,0.021111111111111112
v2x_freexp_altinf,2005,2006 - 2007,820,0.29444444444444445,0.6914444444444444,0.02
v2x_freexp_altinf,2005,2006 - 2007,830,0.02666666666666667,0.9725222222222223,8.333333333333334e-4
v2x_freexp_altinf,2005,2006 - 2007,840,0.057777777777777775,0.9218074074074073,0.021666666666666667
v2x_freexp_altinf,2005,2006 - 2007,850,0.025555555555555557,0.9549555555555556,0.02
v2x_freexp_altinf,2005,2006 - 2007,860,0.014444444444444444,0.9614641975308641,0.024444444444444446
v2x_freexp_altinf,2005,2006 - 2007,900,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,910,0.0011111111111111111,0.9988888888888889,0
v2x_freexp_altinf,2005,2006 - 2007,920,0,0.9988888888888889,0.0011111111111111111
v2x_freexp_altinf,2005,2006 - 2007,940,0.07777777777777778,0.8958876543209877,0.028555555555555556
v2x_freexp_altinf,2005,2006 - 2007,950,0.011111111111111112,0.9855925925925927,0.0033333333333333335
v2x_freexp_altinf,2006,2007 - 2008,2,0,0.9966666666666667,0.0033333333333333335
v2x_freexp_altinf,2006,2007 - 2008,20,0,0.9966666666666667,0.0033333333333333335
v2x_freexp_altinf,2006,2007 - 2008,40,0.013333333333333334,0.9866666666666667,0
v2x_freexp_altinf,2006,2007 - 2008,41,0.08,0.8857555555555555,0.03722222222222222
v2x_freexp_altinf,2006,2007 - 2008,42,0.0044444444444444444,0.9911308641975308,0.0044444444444444444
v2x_freexp_altinf,2006,2007 - 2008,51,0,0.9911111111111112,0.008888888888888889
v2x_freexp_altinf,2006,2007 - 2008,52,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,53,0.0044444444444444444,0.9955555555555555,0
v2x_freexp_altinf,2006,2007 - 2008,70,0.06777777777777778,0.8980407407407407,0.03666666666666667
v2x_freexp_altinf,2006,2007 - 2008,90,0.005555555555555556,0.9940761316872428,3.7037037037037035e-4
v2x_freexp_altinf,2006,2007 - 2008,91,0.006666666666666667,0.9856074074074074,0.0077777777777777776
v2x_freexp_altinf,2006,2007 - 2008,92,0.021111111111111112,0.9701876543209877,0.008888888888888889
v2x_freexp_altinf,2006,2007 - 2008,93,0.06777777777777778,0.6029751440329217,0.3531851851851852
v2x_freexp_altinf,2006,2007 - 2008,94,0,0.9944444444444445,0.005555555555555556
v2x_freexp_altinf,2006,2007 - 2008,95,0,0.9966666666666667,0.0033333333333333335
v2x_freexp_altinf,2006,2007 - 2008,100,0.08,0.8136888888888889,0.11555555555555555
v2x_freexp_altinf,2006,2007 - 2008,101,0.18666666666666668,0.7530864197530864,0.07407407407407407
v2x_freexp_altinf,2006,2007 - 2008,110,0.03,0.9522166666666667,0.018333333333333333
v2x_freexp_altinf,2006,2007 - 2008,115,0,0.9966666666666667,0.0033333333333333335
v2x_freexp_altinf,2006,2007 - 2008,130,0.011111111111111112,0.9658148148148149,0.023333333333333334
v2x_freexp_altinf,2006,2007 - 2008,135,0.0022222222222222222,0.958420987654321,0.03944444444444444
v2x_freexp_altinf,2006,2007 - 2008,140,0,0.9811111111111112,0.01888888888888889
v2x_freexp_altinf,2006,2007 - 2008,145,0.013333333333333334,0.8345555555555556,0.15416666666666667
v2x_freexp_altinf,2006,2007 - 2008,150,0.014444444444444444,0.9570839506172839,0.028888888888888888
v2x_freexp_altinf,2006,2007 - 2008,155,0,0.9944444444444445,0.005555555555555556
v2x_freexp_altinf,2006,2007 - 2008,160,0.0022222222222222222,0.9600839506172839,0.03777777777777778
v2x_freexp_altinf,2006,2007 - 2008,165,0,0.9988888888888889,0.0011111111111111111
v2x_freexp_altinf,2006,2007 - 2008,200,0,0.9988888888888889,0.0011111111111111111
v2x_freexp_altinf,2006,2007 - 2008,205,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,210,0,0.9955555555555555,0.0044444444444444444
v2x_freexp_altinf,2006,2007 - 2008,211,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,212,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,220,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,225,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,230,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,235,0,0.9955555555555555,0.0044444444444444444
v2x_freexp_altinf,2006,2007 - 2008,260,0,0.9988888888888889,0.0011111111111111111
v2x_freexp_altinf,2006,2007 - 2008,290,0,0.9855555555555555,0.014444444444444444
v2x_freexp_altinf,2006,2007 - 2008,305,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,310,0.022222222222222223,0.9288888888888888,0.05
v2x_freexp_altinf,2006,2007 - 2008,316,0,0.9988888888888889,0.0011111111111111111
v2x_freexp_altinf,2006,2007 - 2008,317,0.0033333333333333335,0.9797787037037038,0.016944444444444446
v2x_freexp_altinf,2006,2007 - 2008,325,0.0011111111111111111,0.9889,0.01
v2x_freexp_altinf,2006,2007 - 2008,339,0.008888888888888889,0.9635802469135802,0.027777777777777776
v2x_freexp_altinf,2006,2007 - 2008,340,0.012222222222222223,0.9757049382716049,0.012222222222222223
v2x_freexp_altinf,2006,2007 - 2008,341,0.25222222222222224,0.702911111111111,0.06
v2x_freexp_altinf,2006,2007 - 2008,343,0.024444444444444446,0.944120987654321,0.03222222222222222
v2x_freexp_altinf,2006,2007 - 2008,344,0,0.9955555555555555,0.0044444444444444444
v2x_freexp_altinf,2006,2007 - 2008,346,0.016666666666666666,0.9800555555555556,0.0033333333333333335
v2x_freexp_altinf,2006,2007 - 2008,349,0.005555555555555556,0.9944444444444445,0
v2x_freexp_altinf,2006,2007 - 2008,350,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,352,0.0011111111111111111,0.9966691358024692,0.0022222222222222222
v2x_freexp_altinf,2006,2007 - 2008,355,0,0.9744444444444444,0.025555555555555557
v2x_freexp_altinf,2006,2007 - 2008,359,0.034444444444444444,0.9462444444444443,0.02
v2x_freexp_altinf,2006,2007 - 2008,360,0.08555555555555555,0.8565296296296295,0.06333333333333334
v2x_freexp_altinf,2006,2007 - 2008,365,0.05333333333333334,0.8109777777777778,0.14333333333333334
v2x_freexp_altinf,2006,2007 - 2008,366,0,0.9988888888888889,0.0011111111111111111
v2x_freexp_altinf,2006,2007 - 2008,367,0,0.9944444444444445,0.005555555555555556
v2x_freexp_altinf,2006,2007 - 2008,368,0,0.9988888888888889,0.0011111111111111111
v2x_freexp_altinf,2006,2007 - 2008,369,0.10666666666666667,0.7593333333333333,0.15
v2x_freexp_altinf,2006,2007 - 2008,370,0.15,0.8254444444444444,0.028888888888888888
v2x_freexp_altinf,2006,2007 - 2008,371,0.012222222222222223,0.9789975308641976,0.008888888888888889
