idnum idacr year pop source
54 DMA 2003 70 0
54 DMA 2004 70 0
54 DMA 2005 71 0
54 DMA 2006 71 0
54 DMA 2007 71 0
54 DMA 2008 72 0
54 DMA 2009 73.01 3
54 DMA 2010 74.04 3
54 DMA 2011 75.09 3
54 DMA 2012 76.14 3
55 GRN 1974 104 0
55 GRN 1975 105 0
55 GRN 1976 107 0
55 GRN 1977 108 0
55 GRN 1978 109 0
55 GRN 1979 109 0
55 GRN 1980 109 0
55 GRN 1981 88 0
55 GRN 1982 89 0
55 GRN 1983 91 0
55 GRN 1984 94 0
55 GRN 1985 91 0
55 GRN 1986 97 0
55 GRN 1987 97 0
55 GRN 1988 90 0
55 GRN 1989 91 0
55 GRN 1990 91 0
55 GRN 1991 91 0
55 GRN 1992 91 0
55 GRN 1993 92 0
55 GRN 1994 92 0
55 GRN 1995 92 0
55 GRN 1996 92 0
55 GRN 1997 93 0
55 GRN 1998 93 0
55 GRN 1999 93 0
55 GRN 2000 94 0
55 GRN 2001 101 0
55 GRN 2002 102 0
55 GRN 2003 102 0
55 GRN 2004 102 0
55 GRN 2005 103 0
55 GRN 2006 104 0
55 GRN 2007 107 0
55 GRN 2008 109 0
55 GRN 2009 111.04 3
55 GRN 2010 113.11 3
55 GRN 2011 115.23 3
55 GRN 2012 117.38 3
56 SLU 1979 121 0
56 SLU 1980 124 0
56 SLU 1981 126 0
56 SLU 1982 129 0
56 SLU 1983 131 0
56 SLU 1984 134 0
56 SLU 1985 137 0
56 SLU 1986 140 0
56 SLU 1987 142 0
56 SLU 1988 145 0
56 SLU 1989 148 0
56 SLU 1990 133 0
56 SLU 1991 135 0
56 SLU 1992 137 0
56 SLU 1993 139 0
56 SLU 1994 141 0
56 SLU 1995 145 0
56 SLU 1996 144 0
56 SLU 1997 146 0
56 SLU 1998 150 0
56 SLU 1999 152 0
56 SLU 2000 154 0
56 SLU 2001 158 0
56 SLU 2002 159 0
56 SLU 2003 161 0
56 SLU 2004 162 0
56 SLU 2005 164 0
56 SLU 2006 166 0
56 SLU 2007 168 0
56 SLU 2008 170.02 3
56 SLU 2009 172.07 3
56 SLU 2010 174.15 3
56 SLU 2011 176.24 3
56 SLU 2012 178.37 3
57 SVG 1979 97 0
57 SVG 1980 98 0
57 SVG 1981 99 0
57 SVG 1982 99 0
57 SVG 1983 100 0
57 SVG 1984 101 0
57 SVG 1985 102 0
57 SVG 1986 102 0
57 SVG 1987 103 0
57 SVG 1988 104 0
57 SVG 1989 105 0
57 SVG 1990 106 0
57 SVG 1991 106 0
57 SVG 1992 109 0
57 SVG 1993 109 0
57 SVG 1994 110 0
57 SVG 1995 111 0
57 SVG 1996 111 0
57 SVG 1997 112 0
57 SVG 1998 112 0
57 SVG 1999 113 0
57 SVG 2000 114 0
57 SVG 2001 109 0
57 SVG 2002 108 0
57 SVG 2003 105 0
57 SVG 2004 105 0
57 SVG 2005 104 0
57 SVG 2006 103 0
57 SVG 2007 102 0
57 SVG 2008 99 0
57 SVG 2009 96.09 3
57 SVG 2010 93.26 3
57 SVG 2011 90.52 3
57 SVG 2012 87.86 3
58 AAB 1981 63 0
58 AAB 1982 63 0
58 AAB 1983 63 0
58 AAB 1984 64 0
58 AAB 1985 64 0
58 AAB 1986 64 0
58 AAB 1987 64 0
58 AAB 1988 64 0
58 AAB 1989 64 0
58 AAB 1990 64 0
58 AAB 1991 64 0
58 AAB 1992 65 0
58 AAB 1993 66 0
58 AAB 1994 66 0
58 AAB 1995 68 0
58 AAB 1996 69 0
58 AAB 1997 67 0
58 AAB 1998 67 0
58 AAB 1999 67 0
58 AAB 2000 68 0
58 AAB 2001 77 0
58 AAB 2002 78 0
58 AAB 2003 80 0
58 AAB 2004 81 0
58 AAB 2005 83 0
58 AAB 2006 85 0
58 AAB 2007 87 0
58 AAB 2008 89.05 3
58 AAB 2009 91.14 3
58 AAB 2010 93.29 3
58 AAB 2011 95.48 3
58 AAB 2012 97.73 3
60 SKN 1983 46 0
60 SKN 1984 45 0
60 SKN 1985 44 0
60 SKN 1986 44 0
60 SKN 1987 43 0
60 SKN 1988 44 0
60 SKN 1989 42 0
60 SKN 1990 42 0
60 SKN 1991 41 0
60 SKN 1992 43 0
60 SKN 1993 44 0
60 SKN 1994 43 0
60 SKN 1995 44 0
60 SKN 1996 42 0
60 SKN 1997 41 0
60 SKN 1998 39 0
60 SKN 1999 39 0
60 SKN 2000 38 0
60 SKN 2001 46 0
60 SKN 2002 47 0
60 SKN 2003 47 0
60 SKN 2004 47 0
60 SKN 2005 48 0
60 SKN 2006 48 0
60 SKN 2007 49 0
60 SKN 2008 50.02 3
60 SKN 2009 51.06 3
60 SKN 2010 52.13 3
60 SKN 2011 53.21 3
60 SKN 2012 54.32 3
70 MEX 1821 6221.57 2
70 MEX 1822 6239.2 2
70 MEX 1823 6256.87 2
70 MEX 1824 6274.6 2
70 MEX 1825 6292.37 2
70 MEX 1826 6310.2 2
70 MEX 1827 6328.07 2
70 MEX 1828 6346 2
70 MEX 1829 6363.97 2
70 MEX 1830 6382 1
70 MEX 1831 6379 0
70 MEX 1832 6447 0
70 MEX 1833 6517 0
70 MEX 1834 6587 0
70 MEX 1835 6657 0
70 MEX 1836 6729 0
70 MEX 1837 6801 0
70 MEX 1838 6875 0
70 MEX 1839 6948 0
70 MEX 1840 7016 0
70 MEX 1841 7061 0
70 MEX 1842 7125 0
70 MEX 1843 7193 0
70 MEX 1844 7264 0
70 MEX 1845 7339 0
70 MEX 1846 7403 0
70 MEX 1847 7472 0
70 MEX 1848 7534 0
70 MEX 1849 7590 0
70 MEX 1850 7648 0
70 MEX 1851 7708 0
70 MEX 1852 7759 0
70 MEX 1853 7810 0
70 MEX 1854 7853 0
70 MEX 1855 7917 0
70 MEX 1856 7998 0
70 MEX 1857 8092 0
70 MEX 1858 8198 0
70 MEX 1859 8302 0
70 MEX 1860 8412 0
70 MEX 1861 8509 0
70 MEX 1862 8611 0
70 MEX 1863 8708 0
70 MEX 1864 8802 0
70 MEX 1865 8891 0
70 MEX 1866 8957 0
70 MEX 1867 9022 0
70 MEX 1868 9089 0
70 MEX 1869 9147 0
70 MEX 1870 9210 0
70 MEX 1871 9281 0
70 MEX 1872 9364 0
70 MEX 1873 9452 0
70 MEX 1874 9526 0
70 MEX 1875 9608 0
70 MEX 1876 9694 0
70 MEX 1877 9795 0
70 MEX 1878 9887 0
70 MEX 1879 9980 0
70 MEX 1880 10073 0
70 MEX 1881 10172 0
70 MEX 1882 10276 0
70 MEX 1883 10384 0
70 MEX 1884 10501 0
70 MEX 1885 10639 0
70 MEX 1886 10780 0
70 MEX 1887 10923 0
70 MEX 1888 11107 0
70 MEX 1889 11289 0
70 MEX 1890 11460 0
70 MEX 1891 11643 0
70 MEX 1892 11886 0
70 MEX 1893 12257 0
70 MEX 1894 12443 0
70 MEX 1895 12632 0
70 MEX 1896 12822 0
70 MEX 1897 13014 0
70 MEX 1898 13209 0
70 MEX 1899 13406 0
70 MEX 1900 13610 0
70 MEX 1901 13760 0
70 MEX 1902 13910 0
70 MEX 1903 14073 0
70 MEX 1904 14210 0
70 MEX 1905 14363 0
70 MEX 1906 14519 0
70 MEX 1907 14677 0
70 MEX 1908 14836 0
70 MEX 1909 15001 0
70 MEX 1910 15160 0
70 MEX 1911 15332 0
70 MEX 1912 15514 0
70 MEX 1913 15370 0
70 MEX 1914 15090 0
70 MEX 1915 14643 0
70 MEX 1916 14030 0
70 MEX 1917 13900 0
70 MEX 1918 14000 0
70 MEX 1919 14150 0
70 MEX 1920 14150 0
70 MEX 1921 14340 0
70 MEX 1922 14444 0
70 MEX 1923 14693 0
70 MEX 1924 14945 0
70 MEX 1925 15204 0
70 MEX 1926 15468 0
70 MEX 1927 15738 0
70 MEX 1928 16012 0
70 MEX 1929 16930 0
70 MEX 1930 16553 0
70 MEX 1931 16870 0
70 MEX 1932 17170 0
70 MEX 1933 17470 0
70 MEX 1934 17776 0
70 MEX 1935 18089 0
70 MEX 1936 18410 0
70 MEX 1937 18736 0
70 MEX 1938 19070 0
70 MEX 1939 19413 0
70 MEX 1940 19654 0
70 MEX 1941 20210 0
70 MEX 1942 20660 0
70 MEX 1943 21170 0
70 MEX 1944 21670 0
70 MEX 1945 22230 0
70 MEX 1946 22780 0
70 MEX 1947 23440 0
70 MEX 1948 24461 0
70 MEX 1949 25132 0
70 MEX 1950 27376 0
70 MEX 1951 28140 0
70 MEX 1952 28954 0
70 MEX 1953 29814 0
70 MEX 1954 30720 0
70 MEX 1955 31669 0
70 MEX 1956 32662 0
70 MEX 1957 33701 0
70 MEX 1958 34784 0
70 MEX 1959 35909 0
70 MEX 1960 36322 0
70 MEX 1961 38273 0
70 MEX 1962 39510 0
70 MEX 1963 40790 0
70 MEX 1964 42118 0
70 MEX 1965 43148 0
70 MEX 1966 44934 0
70 MEX 1967 46418 0
70 MEX 1968 47952 0
70 MEX 1969 49538 0
70 MEX 1970 50596 0
70 MEX 1971 52884 0
70 MEX 1972 54661 0
70 MEX 1973 56481 0
70 MEX 1974 58320 0
70 MEX 1975 59099 0
70 MEX 1976 60822 0
70 MEX 1977 62538 0
70 MEX 1978 64238 0
70 MEX 1979 65917 0
70 MEX 1980 67570 0
70 MEX 1981 69192 0
70 MEX 1982 70784 0
70 MEX 1983 72354 0
70 MEX 1984 73912 0
70 MEX 1985 75465 0
70 MEX 1986 77015 0
70 MEX 1987 78561 0
70 MEX 1988 80109 0
70 MEX 1989 81663 0
70 MEX 1990 83226 0
70 MEX 1991 84801 0
70 MEX 1992 86386 0
70 MEX 1993 87976 0
70 MEX 1994 89564 0
70 MEX 1995 90487 0
70 MEX 1996 92718 0
70 MEX 1997 94281 0
70 MEX 1998 95831 0
70 MEX 1999 97365 0
70 MEX 2000 98881 0
70 MEX 2001 99716 0
70 MEX 2002 100909 0
70 MEX 2003 102000 0
70 MEX 2004 103002 0
70 MEX 2005 103947 0
70 MEX 2006 104874 0
70 MEX 2007 105791 0
70 MEX 2008 106683 0
70 MEX 2009 107551 0
70 MEX 2010 108426.06 3
70 MEX 2011 109308.24 3
70 MEX 2012 110197.6 3
80 BLZ 1981 149 0
80 BLZ 1982 153 0
80 BLZ 1983 158 0
80 BLZ 1984 162 0
80 BLZ 1985 166 0
80 BLZ 1986 170 0
80 BLZ 1987 175 0
80 BLZ 1988 180 0
80 BLZ 1989 183 0
80 BLZ 1990 189 0
80 BLZ 1991 194 0
80 BLZ 1992 199 0
80 BLZ 1993 205 0
80 BLZ 1994 211 0
80 BLZ 1995 216 0
80 BLZ 1996 222 0
80 BLZ 1997 230 0
80 BLZ 1998 230 0
80 BLZ 1999 235 0
80 BLZ 2000 241 0
80 BLZ 2001 257 0
80 BLZ 2002 265 0
80 BLZ 2003 274 0
80 BLZ 2004 283 0
80 BLZ 2005 292 0
80 BLZ 2006 301 0
80 BLZ 2007 311 0
80 BLZ 2008 322 0
80 BLZ 2009 333 0
80 BLZ 2010 344.38 3
80 BLZ 2011 356.14 3
80 BLZ 2012 368.31 3
89 UPC 1823 1460.9 4
89 UPC 1824 1474.39 4
89 UPC 1825 1488 4
89 UPC 1826 1501.74 4
89 UPC 1827 1515.6 4
89 UPC 1828 1529.6 4
89 UPC 1829 1543.72 4
89 UPC 1830 1557.97 4
89 UPC 1831 1572.36 4
89 UPC 1832 1586.87 4
89 UPC 1833 1601.53 4
89 UPC 1834 1616.31 4
89 UPC 1835 1631.24 4
89 UPC 1836 1646.3 4
89 UPC 1837 1661.5 4
89 UPC 1838 1676.84 4
89 UPC 1839 1692.32 4
90 GUA 1840 502 1
90 GUA 1841 530.86 2
90 GUA 1842 561.37 2
90 GUA 1843 593.64 2
90 GUA 1844 627.76 2
90 GUA 1845 663.84 2
90 GUA 1846 702 1
90 GUA 1847 722.6 2
90 GUA 1848 743.8 2
90 GUA 1849 765.62 2
90 GUA 1850 788.08 2
90 GUA 1851 811.2 2
90 GUA 1852 835 1
90 GUA 1853 837.48 2
90 GUA 1854 839.97 2
90 GUA 1855 842.47 2
90 GUA 1856 844.97 2
90 GUA 1857 847.48 2
90 GUA 1858 850 1
90 GUA 1859 890.78 2
90 GUA 1860 933.52 2
90 GUA 1861 978.31 2
90 GUA 1862 1025.24 2
90 GUA 1863 1074.43 2
90 GUA 1864 1125.98 2
90 GUA 1865 1180 1
90 GUA 1866 1182.15 2
90 GUA 1867 1184.31 2
90 GUA 1868 504 0
90 GUA 1869 513 0
90 GUA 1870 522 0
90 GUA 1871 531 0
90 GUA 1872 541 0
90 GUA 1873 550 0
90 GUA 1874 560 0
90 GUA 1875 570 0
90 GUA 1876 581 0
90 GUA 1877 591 0
90 GUA 1878 602 0
90 GUA 1879 612 0
90 GUA 1880 623 0
90 GUA 1881 635 0
90 GUA 1882 646 0
90 GUA 1883 658 0
90 GUA 1884 669 0
90 GUA 1885 681 0
90 GUA 1886 694 0
90 GUA 1887 706 0
90 GUA 1888 719 0
90 GUA 1889 732 0
90 GUA 1890 745 0
90 GUA 1891 758 0
90 GUA 1892 772 0
90 GUA 1893 786 0
90 GUA 1894 800 0
90 GUA 1895 814 0
90 GUA 1896 829 0
90 GUA 1897 844 0
90 GUA 1898 859 0
90 GUA 1899 874 0
90 GUA 1900 890 0
90 GUA 1901 910 0
90 GUA 1902 940 0
90 GUA 1903 960 0
90 GUA 1904 990 0
90 GUA 1905 1010 0
90 GUA 1906 1030 0
90 GUA 1907 1050 0
90 GUA 1908 1060 0
90 GUA 1909 1080 0
90 GUA 1910 1100 0
90 GUA 1911 1120 0
90 GUA 1912 1140 0
90 GUA 1913 1170 0
90 GUA 1914 1180 0
90 GUA 1915 1200 0
90 GUA 1916 1210 0
90 GUA 1917 1230 0
90 GUA 1918 1240 0
90 GUA 1919 1260 0
90 GUA 1920 1270 0
90 GUA 1921 1320 0
90 GUA 1922 1370 0
90 GUA 1923 1420 0
90 GUA 1924 1470 0
90 GUA 1925 1510 0
90 GUA 1926 1560 0
90 GUA 1927 1600 0
90 GUA 1928 1660 0
90 GUA 1929 1710 0
90 GUA 1930 1760 0
90 GUA 1931 1810 0
90 GUA 1932 1860 0
90 GUA 1933 1910 0
90 GUA 1934 1940 0
90 GUA 1935 1980 0
90 GUA 1936 2020 0
90 GUA 1937 2070 0
90 GUA 1938 2110 0
90 GUA 1939 2150 0
90 GUA 1940 2200 0
90 GUA 1941 2250 0
90 GUA 1942 2300 0
90 GUA 1943 2340 0
90 GUA 1944 2390 0
90 GUA 1945 2440 0
90 GUA 1946 2500 0
90 GUA 1947 2570 0
90 GUA 1948 2641 0
90 GUA 1949 2724 0
90 GUA 1950 2969 0
90 GUA 1951 2892 0
90 GUA 1952 2981 0
90 GUA 1953 3058 0
90 GUA 1954 3159 0
90 GUA 1955 3258 0
90 GUA 1956 3347 0
90 GUA 1957 3451 0
90 GUA 1958 3546 0
90 GUA 1959 3652 0
90 GUA 1960 3964 0
90 GUA 1961 4079 0
90 GUA 1962 4197 0
90 GUA 1963 4318 0
90 GUA 1964 4442 0
90 GUA 1965 4568 0
90 GUA 1966 4698 0
90 GUA 1967 4830 0
90 GUA 1968 4964 0
90 GUA 1969 5103 0
90 GUA 1970 5246 0
90 GUA 1971 5393 0
90 GUA 1972 5544 0
90 GUA 1973 5699 0
90 GUA 1974 5858 0
90 GUA 1975 6023 0
90 GUA 1976 6191 0
90 GUA 1977 6364 0
90 GUA 1978 6543 0
90 GUA 1979 6726 0
90 GUA 1980 6917 0
90 GUA 1981 7113 0
90 GUA 1982 7315 0
90 GUA 1983 7524 0
90 GUA 1984 7740 0
90 GUA 1985 7963 0
90 GUA 1986 8195 0
90 GUA 1987 8434 0
90 GUA 1988 8681 0
90 GUA 1989 8935 0
90 GUA 1990 9197 0
90 GUA 1991 9467 0
90 GUA 1992 9745 0
90 GUA 1993 10030 0
90 GUA 1994 10322 0
90 GUA 1995 9976 0
90 GUA 1996 10243 0
90 GUA 1997 10517 0
90 GUA 1998 10801 0
90 GUA 1999 11090 0
90 GUA 2000 11385 0
90 GUA 2001 11678 0
90 GUA 2002 11987 0
90 GUA 2003 12084 0
90 GUA 2004 12390 0
90 GUA 2005 12701 0
90 GUA 2006 13019 0
90 GUA 2007 13345 0
90 GUA 2008 13678 0
90 GUA 2009 14017 0
90 GUA 2010 14362 0
90 GUA 2011 14715.49 3
90 GUA 2012 15077.68 3
91 HON 1840 468.8 3
91 HON 1841 449.52 3
91 HON 1842 431.03 3
91 HON 1843 413.3 3
91 HON 1844 396.3 3
91 HON 1845 380 1
91 HON 1846 364.37 2
91 HON 1847 349.37 2
91 HON 1848 335 2
91 HON 1849 321.22 2
91 HON 1850 308 1
91 HON 1851 314.15 2
91 HON 1852 320.42 2
91 HON 1853 326.82 2
91 HON 1854 333.34 2
91 HON 1855 340 1
91 HON 1856 341.15 2
91 HON 1857 342.31 2
91 HON 1858 343.47 2
91 HON 1859 344.63 2
91 HON 1860 345.8 2
91 HON 1861 346.97 2
91 HON 1862 348.15 2
91 HON 1863 349.33 2
91 HON 1864 350.51 2
91 HON 1865 351.7 1
91 HON 1866 353.79 2
91 HON 1867 355.89 2
91 HON 1868 358 1
91 HON 1869 355.85 2
91 HON 1870 353.72 2
91 HON 1871 351.6 2
91 HON 1872 349.49 2
91 HON 1873 347.39 2
91 HON 1874 345.31 2
91 HON 1875 343.24 2
91 HON 1876 341.18 2
91 HON 1877 339.13 2
91 HON 1878 337.1 2
91 HON 1879 335.08 2
91 HON 1880 333.07 2
91 HON 1881 331.07 2
91 HON 1882 329.09 2
91 HON 1883 327.11 2
91 HON 1884 325.15 2
91 HON 1885 323.2 1
91 HON 1886 334.17 2
91 HON 1887 345.51 2
91 HON 1888 357.24 2
91 HON 1889 369.36 2
91 HON 1890 381.9 1
91 HON 1891 384.95 2
91 HON 1892 388.03 2
91 HON 1893 391.13 2
91 HON 1894 394.25 2
91 HON 1895 397.4 2
91 HON 1896 400.57 2
91 HON 1897 403.77 2
91 HON 1898 407 1
91 HON 1899 410 0
91 HON 1900 420 0
91 HON 1901 440 0
91 HON 1902 450 0
91 HON 1903 470 0
91 HON 1904 481 0
91 HON 1905 500 0
91 HON 1906 510 0
91 HON 1907 520 0
91 HON 1908 530 0
91 HON 1909 540 0
91 HON 1910 550 0
91 HON 1911 560 0
91 HON 1912 570 0
91 HON 1913 580 0
91 HON 1914 590 0
91 HON 1915 600 0
91 HON 1916 610 0
91 HON 1917 630 0
91 HON 1918 660 0
91 HON 1919 690 0
91 HON 1920 720 0
91 HON 1921 740 0
91 HON 1922 770 0
91 HON 1923 800 0
91 HON 1924 820 0
91 HON 1925 850 0
91 HON 1926 880 0
91 HON 1927 890 0
91 HON 1928 910 0
91 HON 1929 960 0
91 HON 1930 950 0
91 HON 1931 970 0
91 HON 1932 990 0
91 HON 1933 1010 0
91 HON 1934 1020 0
91 HON 1935 1040 0
91 HON 1936 1060 0
91 HON 1937 1080 0
91 HON 1938 1100 0
91 HON 1939 1120 0
91 HON 1940 1150 0
91 HON 1941 1170 0
91 HON 1942 1200 0
91 HON 1943 1210 0
91 HON 1944 1240 0
91 HON 1945 1260 0
91 HON 1946 1290 0
91 HON 1947 1320 0
91 HON 1948 1353 0
91 HON 1949 1389 0
91 HON 1950 1445 0
91 HON 1951 1485 0
91 HON 1952 1528 0
91 HON 1953 1570 0
91 HON 1954 1617 0
91 HON 1955 1665 0
91 HON 1956 1715 0
91 HON 1957 1768 0
91 HON 1958 1823 0
91 HON 1959 1880 0
91 HON 1960 1943 0
91 HON 1961 1885 0
91 HON 1962 2066 0
91 HON 1963 2129 0
91 HON 1964 2193 0
91 HON 1965 2256 0
91 HON 1966 2320 0
91 HON 1967 2401 0
91 HON 1968 2483 0
91 HON 1969 2565 0
91 HON 1970 2639 0
91 HON 1971 2720 0
91 HON 1972 2805 0
91 HON 1973 2895 0
91 HON 1974 2991 0
91 HON 1975 3093 0
91 HON 1976 3202 0
91 HON 1977 3318 0
91 HON 1978 3439 0
91 HON 1979 3564 0
91 HON 1980 3691 0
91 HON 1981 3821 0
91 HON 1982 3955 0
91 HON 1983 4092 0
91 HON 1984 4232 0
91 HON 1985 4372 0
91 HON 1986 4514 0
91 HON 1987 4656 0
91 HON 1988 4802 0
91 HON 1989 4951 0
91 HON 1990 5105 0
91 HON 1991 5265 0
91 HON 1992 5427 0
91 HON 1993 5595 0
91 HON 1994 5770 0
91 HON 1995 5953 0
91 HON 1996 6140 0
91 HON 1997 6338 0
91 HON 1998 6147 0
91 HON 1999 6316 0
91 HON 2000 6485 0
91 HON 2001 6530 0
91 HON 2002 6695 0
91 HON 2003 6861 0
91 HON 2004 7028 0
91 HON 2005 7107 0
91 HON 2006 7367 0
91 HON 2007 7537 0
91 HON 2008 7707 0
91 HON 2009 7877 0
91 HON 2010 8046 0
91 HON 2011 8218.63 3
91 HON 2012 8394.96 3
92 SAL 1840 429.33 3
92 SAL 1841 439.02 3
92 SAL 1842 448.92 3
92 SAL 1843 459.05 3
92 SAL 1844 469.41 3
92 SAL 1845 480 1
92 SAL 1846 490.83 2
92 SAL 1847 501.91 2
92 SAL 1848 513.23 2
92 SAL 1849 524.81 2
92 SAL 1850 536.66 2
92 SAL 1851 548.77 2
92 SAL 1852 561.15 2
92 SAL 1853 573.81 2
92 SAL 1854 586.76 2
92 SAL 1855 600 1
92 SAL 1856 518.08 2
92 SAL 1857 447.35 2
92 SAL 1858 386.27 2
92 SAL 1859 333.54 2
92 SAL 1860 288 1
92 SAL 1861 290.36 2
92 SAL 1862 292.74 2
92 SAL 1863 295.14 2
92 SAL 1864 297.56 2
92 SAL 1865 300 1
92 SAL 1866 311.66 2
92 SAL 1867 323.77 2
92 SAL 1868 336.35 2
92 SAL 1869 349.42 2
92 SAL 1870 363 1
92 SAL 1871 376.29 2
92 SAL 1872 390.07 2
92 SAL 1873 404.35 2
92 SAL 1874 419.15 2
92 SAL 1875 544 0
92 SAL 1876 555 0
92 SAL 1877 566 0
92 SAL 1878 577 0
92 SAL 1879 588 0
92 SAL 1880 600 0
92 SAL 1881 612 0
92 SAL 1882 624 0
92 SAL 1883 636 0
92 SAL 1884 644 0
92 SAL 1885 651 0
92 SAL 1886 658 0
92 SAL 1887 665 0
92 SAL 1888 671 0
92 SAL 1889 682 0
92 SAL 1890 689 0
92 SAL 1891 693 0
92 SAL 1892 704 0
92 SAL 1893 723 0
92 SAL 1894 738 0
92 SAL 1895 754 0
92 SAL 1896 765 0
92 SAL 1897 779 0
92 SAL 1898 786 0
92 SAL 1899 792 0
92 SAL 1900 800 0
92 SAL 1901 820 0
92 SAL 1902 840 0
92 SAL 1903 860 0
92 SAL 1904 870 0
92 SAL 1905 890 0
92 SAL 1906 910 0
92 SAL 1907 930 0
92 SAL 1908 950 0
92 SAL 1909 970 0
92 SAL 1910 990 0
92 SAL 1911 1000 0
92 SAL 1912 1020 0
92 SAL 1913 1040 0
92 SAL 1914 1060 0
92 SAL 1915 1070 0
92 SAL 1916 1100 0
92 SAL 1917 1110 0
92 SAL 1918 1130 0
92 SAL 1919 1150 0
92 SAL 1920 1170 0
92 SAL 1921 1190 0
92 SAL 1922 1220 0
92 SAL 1923 1240 0
92 SAL 1924 1270 0
92 SAL 1925 1300 0
92 SAL 1926 1330 0
92 SAL 1927 1350 0
92 SAL 1928 1390 0
92 SAL 1929 1410 0
92 SAL 1930 1440 0
92 SAL 1931 1460 0
92 SAL 1932 1470 0
92 SAL 1933 1490 0
92 SAL 1934 1510 0
92 SAL 1935 1530 0
92 SAL 1936 1550 0
92 SAL 1937 1570 0
92 SAL 1938 1590 0
92 SAL 1939 1610 0
92 SAL 1940 1630 0
92 SAL 1941 1650 0
92 SAL 1942 1680 0
92 SAL 1943 1690 0
92 SAL 1944 1720 0
92 SAL 1945 1740 0
92 SAL 1946 1760 0
92 SAL 1947 1780 0
92 SAL 1948 1811 0
92 SAL 1949 1835 0
92 SAL 1950 1859 0
92 SAL 1951 1912 0
92 SAL 1952 1965 0
92 SAL 1953 2020 0
92 SAL 1954 2077 0
92 SAL 1955 2135 0
92 SAL 1956 2195 0
92 SAL 1957 2257 0
92 SAL 1958 2321 0
92 SAL 1959 2386 0
92 SAL 1960 2578 0
92 SAL 1961 2526 0
92 SAL 1962 2627 0
92 SAL 1963 2721 0
92 SAL 1964 2824 0
92 SAL 1965 2928 0
92 SAL 1966 3037 0
92 SAL 1967 3151 0
92 SAL 1968 3266 0
92 SAL 1969 3390 0
92 SAL 1970 3534 0
92 SAL 1971 3647 0
92 SAL 1972 3668 0
92 SAL 1973 3771 0
92 SAL 1974 3887 0
92 SAL 1975 4005 0
92 SAL 1976 4122 0
92 SAL 1977 4255 0
92 SAL 1978 4353 0
92 SAL 1979 4435 0
92 SAL 1980 4508 0
92 SAL 1981 4587 0
92 SAL 1982 4662 0
92 SAL 1983 4724 0
92 SAL 1984 4780 0
92 SAL 1985 4856 0
92 SAL 1986 4948 0
92 SAL 1987 5054 0
92 SAL 1988 5090 0
92 SAL 1989 5193 0
92 SAL 1990 5031 0
92 SAL 1991 5351 0
92 SAL 1992 5477 0
92 SAL 1993 5393 0
92 SAL 1994 5528 0
92 SAL 1995 5662 0
92 SAL 1996 5796 0
92 SAL 1997 5928 0
92 SAL 1998 6032 0
92 SAL 1999 6154 0
92 SAL 2000 6276 0
92 SAL 2001 6397 0
92 SAL 2002 6518 0
92 SAL 2003 6638 0
92 SAL 2004 6757 0
92 SAL 2005 6875 0
92 SAL 2006 6991 0
92 SAL 2007 7105 0
92 SAL 2008 6125 0
92 SAL 2009 6153 0
92 SAL 2010 6183 0
92 SAL 2011 6213.15 3
92 SAL 2012 6243.44 3
93 NIC 1840 260 1
93 NIC 1841 273.52 2
93 NIC 1842 287.74 2
93 NIC 1843 302.7 2
93 NIC 1844 318.44 2
93 NIC 1845 335 1
93 NIC 1846 340.99 2
93 NIC 1847 347.09 2
93 NIC 1848 353.3 2
93 NIC 1849 359.63 2
93 NIC 1850 366.06 2
93 NIC 1851 372.61 2
93 NIC 1852 379.28 2
93 NIC 1853 386.06 2
93 NIC 1854 392.97 2
93 NIC 1855 400 1
93 NIC 1856 389.5 2
93 NIC 1857 379.28 2
93 NIC 1858 369.33 2
93 NIC 1859 359.63 2
93 NIC 1860 350.2 2
93 NIC 1861 341.01 2
93 NIC 1862 332.06 2
93 NIC 1863 323.34 2
93 NIC 1864 314.86 2
93 NIC 1865 306.59 2
93 NIC 1866 298.55 2
93 NIC 1867 290.71 2
93 NIC 1868 283.08 2
93 NIC 1869 275.65 2
93 NIC 1870 268.42 2
93 NIC 1871 261.38 2
93 NIC 1872 254.52 2
93 NIC 1873 247.84 2
93 NIC 1874 241.33 2
93 NIC 1875 235 1
93 NIC 1876 237.74 2
93 NIC 1877 240.5 2
93 NIC 1878 243.3 2
93 NIC 1879 246.14 2
93 NIC 1880 249 2
93 NIC 1881 251.9 2
93 NIC 1882 254.83 2
93 NIC 1883 257.8 1
93 NIC 1884 259.8 1
93 NIC 1885 261.1 2
93 NIC 1886 262.4 1
93 NIC 1887 269.03 2
93 NIC 1888 275.83 2
93 NIC 1889 282.8 1
93 NIC 1890 297.07 2
93 NIC 1891 312.07 2
93 NIC 1892 327.82 2
93 NIC 1893 344.36 2
93 NIC 1894 361.74 2
93 NIC 1895 380 1
93 NIC 1896 389.38 2
93 NIC 1897 399 2
93 NIC 1898 408.86 2
93 NIC 1899 418.95 2
93 NIC 1900 421 0
93 NIC 1901 433 0
93 NIC 1902 451 0
93 NIC 1903 464 0
93 NIC 1904 480 0
93 NIC 1905 492 0
93 NIC 1906 505 0
93 NIC 1907 515 0
93 NIC 1908 523 0
93 NIC 1909 532 0
93 NIC 1910 540 0
93 NIC 1911 551 0
93 NIC 1912 560 0
93 NIC 1913 570 0
